paper_id,title,full_model_score_final,value_norm,query_similarity,WTP,price,price_rank,scenario
W2045522464,Understanding Mobile Traffic Patterns of Large Scale Cellular Towers in Urban Environment,0.06311392718244324,0.0731882522621826,0.0,0.0731882522621826,0.012853019933544898,64,Base Case
W2956647116,Smart Contract Based Data Trading Mode Using Blockchain and Machine Learning,0.013392857142857146,0.015530641980958375,0.03125137779123607,0.08191622924252939,0.01273270845645795,65,Base Case
W2310916783,Marketplaces for Digital Data: Quo Vadis?,0.0009815081763109043,0.0011381777558792123,0.04147095438814285,0.08445769707456224,0.012702299316427404,66,Base Case
W3096125752,Data Sharing and Market Power with Two-Sided Platforms,0.003100052521008404,0.0035948868350041885,0.03749159216609755,0.07965629541600928,0.012048668691102068,67,Base Case
W2612128091,QIRANA,0.056380113489626904,0.06537957868983871,0.0,0.06537957868983871,0.011303008061857089,68,Base Case
W3008256197,The Effect of Privacy Regulation on the Data Industry: Empirical Evidence from GDPR,0.004663865546218488,0.005408317678074916,0.03301680090137634,0.07287044226473474,0.011068503615098535,69,Base Case
W2993467838,Evaluation of big data frameworks for analysis of smart grids,0.0020483193277310925,0.0023752746559112803,0.034908701344844716,0.0728560193742022,0.010988971475852873,70,Base Case
W4281293246,Business model archetypes for data marketplaces in the automotive industry,0.0020483193277310925,0.0023752746559112803,0.03482722427379828,0.07269151698873418,0.010964159359611205,71,Base Case
W4288685807,New and emerging forms of data and technologies: literature and bibliometric review,0.004254201680672269,0.00493326274689266,0.031652987317569686,0.0694884574073251,0.010543250297492071,72,Base Case
W2919782326,Making Big Money from Small Sensors: Trading Time-Series Data under Pufferfish Privacy,0.010180797071449851,0.011805868808344958,0.02647527954843015,0.06725693732130947,0.01036644990065968,73,Base Case
W2994622980,Smart Contract-Based Data Commodity Transactions for Industrial Internet of Things,0.002993697478991597,0.0034715552663318714,0.03149498202075025,0.0673362118734097,0.010182248264341845,74,Base Case
W4310251148,Data monetization: insights from a technology-enabled literature review and research agenda,0.0036239495798319333,0.004202409006612266,0.029490819634695926,0.06417550816436592,0.009720718331384735,75,Base Case
W1841962286,A Priced Public Sensing Framework for Heterogeneous IoT Architectures,0.04912776272139038,0.05696959849663691,0.0,0.05696959849663691,0.009681377077999341,76,Base Case
W3117086259,"Fintech: what’s old, what’s new?",0.04852941176470589,0.056275738001590345,0.0,0.056275738001590345,0.009549796240906825,77,Base Case
W4289544372,The value of data in digital-based business models: Measurement and economic policy implications,0.0007878151260504203,0.0009135671753504926,0.028955967901131887,0.05903712875205409,0.008874446346842299,78,Base Case
W2123954539,Microeconomic Evidence on Price-Setting,0.04506302521008404,0.05225604243004817,0.0,0.05225604243004817,0.008794149254165074,79,Base Case
W3021370403,TIDES: A Trust-Aware IoT Data Economic System With Blockchain-Enabled Multi-Access Edge Computing,0.0018828781512605045,0.0021834255490876774,0.025459794205910147,0.053547730482057576,0.008073080691299202,80,Base Case
W2906578628,The Internet of Things: A Review of Enabled Technologies and Future Challenges,0.03529411764705883,0.04092780945570207,0.0,0.04092780945570207,0.006725451373750099,81,Base Case
W3124517880,Optimal Sticky Prices under Rational Inattention,0.030910947062566675,0.03584499162504063,0.0,0.03584499162504063,0.0058264509423658255,82,Base Case
W2011238498,Accounting for Incomplete Pass-Through,0.022027240740394156,0.025543256835969006,0.0,0.025543256835969006,0.004059848814821248,83,Base Case
W4226382147,"Smartphone App Usage Analysis: Datasets, Methods, and Applications",0.020294117647058827,0.023533490437028688,0.0,0.023533490437028688,0.0037238623758067057,84,Base Case
W2327152018,AMUSE: Empowering Users for Cost-Aware Offloading with Throughput-Delay Tradeoffs,0.017502970554055836,0.0202968169061129,0.0,0.0202968169061129,0.0031887088076990294,85,Base Case
W2166180954,Temporary Price Changes and the Real Effects of Monetary Policy,0.015436614512174582,0.017900626492869852,0.0,0.017900626492869852,0.0027972453240235097,86,Base Case
W1998665878,When Network Effect Meets Congestion Effect,0.0146734347042675,0.01701562695638014,0.0,0.01701562695638014,0.0026536800897085625,87,Base Case
W4243417153,Selling Cookies,0.014667944930225295,0.017009260897644773,0.0,0.017009260897644773,0.0026526493693461678,88,Base Case
W4288391541,"Blockchain and AI-Empowered Healthcare Insurance Fraud Detection: an Analysis, Architecture, and Future Prospects",0.014495798319327733,0.016809636026449064,0.0,0.016809636026449064,0.0026203427561369524,89,Base Case
W2156471581,Prices and Market Shares in a Menu Cost Model,0.014314548202354439,0.016599454535995373,0.0,0.016599454535995373,0.0025863578422117076,90,Base Case
W4360991875,The Economics of Digital Privacy,0.0075630252100840345,0.008770244883364729,0.0,0.008770244883364729,0.001342457750864674,91,Base Case
W4293428560,Adoption of Federated Learning for Healthcare Informatics: Emerging Applications and Future Directions,0.00740546218487395,0.00858753144829463,0.0,0.00858753144829463,0.0013139407109756017,92,Base Case
W2126626399,The Price Is Right,0.005921831555284147,0.006867081816497278,0.0,0.006867081816497278,0.0010465671569106555,93,Base Case
W4312395603,Shaping future low-carbon energy and transportation systems: Digital technologies and applications,0.0047268907563025216,0.005481403052102955,0.0,0.005481403052102955,0.0008327264806123044,94,Base Case
W3002742063,Monetization of Services Provided by Public Fog Nodes Using Blockchain and Smart Contracts,0.004411764705882354,0.005115976181962759,0.0,0.005115976181962759,0.0007765570515974574,95,Base Case
W4385311348,Evolving deep gated recurrent unit using improved marine predator algorithm for profit prediction based on financial accounting information system,0.004411764705882354,0.005115976181962759,0.0,0.005115976181962759,0.0007765570515974574,95,Base Case
W4284704402,"A Taxonomy on Smart Healthcare Technologies: Security Framework, Case Study, and Future Directions",0.004096638655462185,0.004750549311822561,0.0,0.004750549311822561,0.0007204810983408043,97,Base Case
W4281710558,Blockchain for Future Wireless Networks: A Decade Survey,0.0023634453781512608,0.0027407015260514775,0.0,0.0027407015260514775,0.0004137342346069369,98,Base Case
W3202764263,Regression markets and application to energy forecasting,0.0017331932773109247,0.002009847785771084,0.0,0.002009847785771084,0.0003028909887083517,99,Base Case
W3021125948,Contract Design in Hierarchical Game for Sponsored Content Service Market,0.0017331932773109247,0.002009847785771084,0.0,0.002009847785771084,0.0003028909887083517,99,Base Case
W4220799794,Blockchain as IoT Economy Enabler: A Review of Architectural Aspects,0.0011029411764705884,0.0012789940454906897,0.0,0.0012789940454906897,0.00019242164584254366,101,Base Case
W2954543879,Iris: Deep Reinforcement Learning Driven Shared Spectrum Access Architecture for Indoor Neutral-Host Small Cells,0.0011029411764705884,0.0012789940454906897,0.0,0.0012789940454906897,0.00019242164584254366,101,Base Case
W3202603574,"COVID-19 acceleration in digitalisation, aggregate productivity growth and the functional income distribution",0.0011029411764705884,0.0012789940454906897,0.0,0.0012789940454906897,0.00019242164584254366,101,Base Case
W1516789636,Debt Sustainability and Procyclical Fiscal Policies in Latin America,0.0003151260504201681,0.000365426870140197,0.0,0.000365426870140197,5.486076840012671e-05,104,Base Case
W2758203152,Incentivizing self-capping to increase cloud utilization,0.00015756302521008404,0.0001827134350700985,0.0,0.0001827134350700985,2.7418699730289062e-05,105,Base Case
W2168402580,Query-based data pricing,0.15449936244535015,0.17916074657040434,0.43060459659245276,2.396743828373582,0.5098024190263343,1,Aggressive
W2097281067,TUBE,0.8623505170795709,1.0,0.0,1.0,0.5,2,Aggressive
W2180742472,Smart data pricing,0.043833646629329925,0.05083042888149078,0.5883349517716907,2.1746990992908772,0.36489417566043303,3,Aggressive
W2010653253,A survey of smart data pricing,0.08682845653244732,0.1006881248549602,0.43203720046973004,1.9188119132587544,0.355442337712197,4,Aggressive
W2974598553,Too Much Data: Prices and Inefficiencies in Data Markets,0.373583758267977,0.4332156714338766,0.09088956783496686,1.1783817968102979,0.35542998098026557,5,Aggressive
W2293940046,Query-Based Data Pricing,0.06157514234123375,0.07140384463357617,0.43060459659245276,1.7321795189740294,0.3031164248837039,6,Aggressive
W3123243120,Nonrivalry and the Economics of Data,0.3371316068940663,0.39094498143955825,0.06266678688932102,0.8729365321553897,0.2503850345497989,7,Aggressive
W4323644227,A Survey of Data Pricing for Data Marketplaces,0.011320903361344541,0.013127960309786581,0.4146248205014179,1.3223205600579806,0.20442386414893668,8,Aggressive
W2743929098,Data pricing strategy based on data quality,0.033193895095481374,0.038492346717545374,0.3410360160308301,1.2191277136767846,0.19929363737825298,9,Aggressive
W3084177365,A Survey on Data Pricing: From Economics to Data Science,0.02218103658861694,0.025721601772484646,0.3291083604501962,1.1146290133730166,0.17722886726806586,10,Aggressive
W4382600626,"We, the Data",0.00047268907563025216,0.0005481403052102955,0.39216926336000296,1.1796354957417663,0.1771716363775004,11,Aggressive
W1994174199,Smart data pricing: To share or not to share?,0.034061380399648566,0.03949830112585837,0.26467115626559745,0.958960502276743,0.15710113408186735,12,Aggressive
W3195579788,Data pricing in machine learning pipelines,0.0038847381838110744,0.004504825018215443,0.3008811348970386,0.92341323207725,0.13996792007209197,13,Aggressive
W2289113545,Smart data pricing models for the internet of things: a bundling strategy approach,0.038033161320397225,0.04410406275304387,0.2135725554720798,0.7978547378357059,0.13199423307421765,14,Aggressive
W4319769514,"Data-Driven Learning for Data Rights, Data Pricing, and Privacy Computing",0.0023634453781512608,0.0027407015260514775,0.27977729820816405,0.8512740289683878,0.12850768515585675,15,Aggressive
W4210813858,Data Boundary and Data Pricing Based on the Shapley Value,0.0006302521008403362,0.000730853740280394,0.2833942704375394,0.8533991022031784,0.12822816380450575,16,Aggressive
W2734445852,A First Look at Information Entropy-Based Data Pricing,0.00037718071609058295,0.00043738678022475135,0.27439998065374255,0.8250775558298349,0.12388794067992828,17,Aggressive
W2342966760,Time and Location Aware Mobile Data Pricing,0.003404729706598061,0.003948196979261392,0.2666533713275521,0.8165419113841416,0.12360964061540974,18,Aggressive
W3121615946,Data Pricing for Blockchain-based Car Sharing: A Stackelberg Game Approach,0.02626575630252101,0.03045832962618542,0.2118647706863393,0.7434892059460919,0.11944928464978971,19,Aggressive
W2950902070,"A Survey of Smart Data Pricing: Past Proposals, Current Plans, and Future Trends",0.029424862415331536,0.034121696262189916,0.19167387431325456,0.6876261718505221,0.1113559657598139,20,Aggressive
W3215634159,Coalition Game and Blockchain-Based Optimal Data Pricing Scheme for Ride Sharing Beyond 5G,0.028676470588235296,0.03325384518275793,0.18527285145533606,0.6630048161751325,0.10716733325564863,21,Aggressive
W2790400697,"A Survey on Big Data Market: Pricing, Trading and Protection",0.08591898378872825,0.09963348091875769,0.11374836841010076,0.5768763368713911,0.10664811965646416,22,Aggressive
W3210061505,Personal big data pricing method based on differential privacy,0.0006302521008403362,0.000730853740280394,0.23029147497443828,0.6936249912936724,0.1042211771407845,23,Aggressive
W2765365501,Pricing of Data Products in Data Marketplaces,0.016741055208334625,0.019413283666866395,0.1880579111506136,0.6273968760182899,0.09837247313679058,24,Aggressive
W2910976764,Nonrivalry and the Economics of Data,0.13523293172500014,0.15681898375034187,0.06266678688932102,0.46274744643689575,0.09481077146468928,25,Aggressive
W2533772775,A pricing model for Big Personal Data,0.025204938157629617,0.029228182343982875,0.1449738809834865,0.514997701636445,0.08251801160102348,26,Aggressive
W2067195421,When Users Interfere with Protocols: Prospect Theory in Wireless Networks using Random Access and Data Pricing as an Example,0.014338235294117648,0.016626922591378965,0.1602235142906243,0.5292657530963989,0.08246988421191044,27,Aggressive
W2473283431,Data Collection and Wireless Communication in Internet of Things (IoT) Using Economic Analysis and Pricing Models: A Survey,0.09560105942072682,0.11086102173915147,0.07517762519195147,0.43640511740343846,0.0823938786331546,28,Aggressive
W3089176333,Towards Query Pricing on Incomplete Data,0.001978222612579018,0.002293989014210196,0.1498374554497217,0.4559310610840018,0.06875572445847762,29,Aggressive
W2942073230,Big Data Market Optimization Pricing Model Based on Data Quality,0.0043875199007922545,0.005087861390343909,0.14135038902879787,0.43776908271893405,0.06644492035268829,30,Aggressive
W2759182208,Pricing privacy – the right to know the value of your personal data,0.019750773929954325,0.022903417506888187,0.10840179718438309,0.37790206849296876,0.059714647371939204,31,Aggressive
W2734426755,An Online Pricing Mechanism for Mobile Crowdsensing Data Markets,0.009744892398591484,0.011300384478916365,0.10658684967601846,0.3455146020877974,0.053193747059504776,32,Aggressive
W1777686370,The Pricing Behaviour of Firms in the Euro Area: New Survey Evidence,0.0548602520072617,0.06361711499060843,0.06261359186328548,0.2992574434629648,0.05155187983684734,33,Aggressive
W2150449738,The Pricing Behaviour of Italian Firms: New Survey Evidence on Price Stickiness,0.054982054542306896,0.06375835980073238,0.05902913359829079,0.2860089694598287,0.04928375739234406,34,Aggressive
W2921968831,Personal Data Trading Scheme for Data Brokers in IoT Data Marketplaces,0.007685976118554786,0.008912821371736459,0.0998911046739948,0.3192698742647378,0.0488864395152551,35,Aggressive
W4322604225,Data and Markets,0.0017331932773109247,0.002009847785771084,0.10517285065435975,0.3200649768009811,0.048234895179871375,36,Aggressive
W2920282816,Pricing for Revenue Maximization in IoT Data Markets: An Information Design Perspective,0.008922652750040045,0.01034689789513599,0.0937307205406257,0.30317692585786965,0.04657446812228485,37,Aggressive
W2934375453,Personal Data Market Optimization Pricing Model Based on Privacy Level,0.000899377593812687,0.0010429373856683146,0.09971866991594336,0.30144695108035185,0.045327079265329875,38,Aggressive
W4388068877,Multi-Blockchain Based Data Trading Markets With Novel Pricing Mechanisms,0.0023634453781512608,0.0027407015260514775,0.0976791404445105,0.298990635290939,0.045135400725286795,39,Aggressive
W2508874533,Smart Media Pricing (SMP): Non-uniform packet pricing game for wireless multimedia communications,0.0003151260504201681,0.000365426870140197,0.09715973698857153,0.2922706951789513,0.04387798552472323,40,Aggressive
W4390728454,Pricing Game and Blockchain for Electricity Data Trading in Low-Carbon Smart Energy Systems,0.010556722689075633,0.012241800149696601,0.08370697579895028,0.2756594163729424,0.042530011075558205,41,Aggressive
W2996741051,Dynamic Pricing for Revenue Maximization in Mobile Social Data Market With Network Effects,0.0044706932773109255,0.0051843110066789756,0.08584596360297195,0.26806282790342506,0.040695826559727186,42,Aggressive
W3111554765,Optimal Sticky Prices under Rational Inattention,0.15936157731466755,0.18479907434202061,0.0,0.18479907434202061,0.03967260540848677,43,Aggressive
W2581979418,When Social Network Effect Meets Congestion Effect in Wireless Networks: Data Usage Equilibrium and Optimal Pricing,0.016521391298149606,0.019158556724823233,0.0711866667302777,0.24908456242689367,0.039032919615520745,44,Aggressive
W2916829860,ARETE: On Designing Joint Online Pricing and Reward Sharing Mechanisms for Mobile Data Markets,0.0045442276594385945,0.005269583040116956,0.08033612656918859,0.251358017428615,0.03816729579526599,45,Aggressive
W2190764372,Prospect Pricing in Cognitive Radio Networks,0.006302521008403362,0.007308537402803941,0.07852201668089681,0.24976116059576556,0.03810306016375849,46,Aggressive
W2018362551,The challenges of personal data markets and privacy,0.04062925964258205,0.04711455358103891,0.0472039981160551,0.21541449151094186,0.035864378887489855,47,Aggressive
W4226305897,Business Data Sharing through Data Marketplaces: A Systematic Literature Review,0.005763430372148861,0.006683396435671248,0.07036888249030032,0.22343368156758633,0.03403770578998715,48,Aggressive
W3127298136,A Model of the Data Economy,0.017647058823529415,0.020463904727851034,0.06015441333117877,0.2156990749218155,0.033899777099952295,49,Aggressive
W3186955607,Pricing through health apps generated data—Digital dividend as a game changer: Discrete choice experiment,0.0003151260504201681,0.000365426870140197,0.07312690897818132,0.22006682425433524,0.03303817005393342,50,Aggressive
W3040491562,Subscription-Based Data-Sharing Model Using Blockchain and Data as a Service,0.00689732142857143,0.007998280620193563,0.06611088112942556,0.2126762045603271,0.032496796071907974,51,Aggressive
W3014121762,Advancing Data Monetization and the Creation of Data-based Business Models,0.006109506302521009,0.00708471344484307,0.06664494355084916,0.21268546802865668,0.032430205662501384,52,Aggressive
W2982407593,Trading Private Range Counting over Big IoT Data,0.04616596638655463,0.053535036475538866,0.03489012429885979,0.18061953829582478,0.030477246494175405,53,Aggressive
W4377287661,A Reference System Architecture with Data Sovereignty for Human-Centric Data Ecosystems,0.0015756302521008406,0.0018271343507009852,0.061774761068405425,0.1885058670113704,0.028396428992429362,54,Aggressive
W3206864493,Embedding European values in data governance: a case for public data commons,0.004096638655462185,0.004750549311822561,0.058446135409534104,0.1834207705206063,0.027818087873400663,55,Aggressive
W2509511072,Understanding rollover data,0.0,0.0,0.05710967020486543,0.17132901061459632,0.02569935159218945,56,Aggressive
W2514159439,Big Data Driven Mobile Traffic Understanding and Forecasting: A Time Series Approach,0.035609243697479,0.04129323632584227,0.029062687514537125,0.14288240795507628,0.02349738815673447,57,Aggressive
W4377865288,"The Dimensions of Data Labor: A Road Map for Researchers, Activists, and Policymakers to Empower Data Producers",0.0009453781512605043,0.001096280610420591,0.050793766539311266,0.15414579088500172,0.023181014097354066,58,Aggressive
W3209462287,Regulatory Spillovers and Data Governance: Evidence from the GDPR,0.01602788388082506,0.018586275027821585,0.037616553717976876,0.13982575553776594,0.021883457312604142,59,Aggressive
W4386021011,What is the value of data? A review of empirical methods,0.0015756302521008406,0.0018271343507009852,0.04315131101145227,0.13222718629657945,0.019918636836449573,60,Aggressive
W3121561769,The Economic Consequences of Data Privacy Regulation: Empirical Evidence from GDPR,0.01717436974789916,0.019915764422640737,0.03290011590795892,0.12647888364132331,0.019853455824062213,61,Aggressive
W4220901737,Data Market Design: A Systematic Literature Review,0.002993697478991597,0.0034715552663318714,0.040691717856329884,0.1272418714043643,0.019240885226724753,62,Aggressive
W3113404185,Blockchain Based Data and Energy Trading in Internet of Electric Vehicles,0.012814958251671277,0.014860498136036734,0.03425159676896437,0.12372323792222756,0.019201991819618826,63,Aggressive
W2310916783,Marketplaces for Digital Data: Quo Vadis?,0.0009815081763109043,0.0011381777558792123,0.04147095438814285,0.12611745673390376,0.018967858939444467,64,Aggressive
W2956647116,Smart Contract Based Data Trading Mode Using Blockchain and Machine Learning,0.013392857142857146,0.015530641980958375,0.03125137779123607,0.11510902287331493,0.017892054389055428,65,Aggressive
W3096125752,Data Sharing and Market Power with Two-Sided Platforms,0.003100052521008404,0.0035948868350041885,0.03749159216609755,0.11768699970651184,0.017801124962040404,66,Aggressive
W2993467838,Evaluation of big data frameworks for analysis of smart grids,0.0020483193277310925,0.0023752746559112803,0.034908701344844716,0.10809639173334766,0.016304324276890037,67,Aggressive
W4281293246,Business model archetypes for data marketplaces in the automotive industry,0.0020483193277310925,0.0023752746559112803,0.03482722427379828,0.10784963815514562,0.016267106102527535,68,Aggressive
W3008256197,The Effect of Privacy Regulation on the Data Industry: Empirical Evidence from GDPR,0.004663865546218488,0.005408317678074916,0.03301680090137634,0.10660150455806466,0.016192012864273464,69,Aggressive
W4288685807,New and emerging forms of data and technologies: literature and bibliometric review,0.004254201680672269,0.00493326274689266,0.031652987317569686,0.10176605473754133,0.015440621750988431,70,Aggressive
W2994622980,Smart Contract-Based Data Commodity Transactions for Industrial Internet of Things,0.002993697478991597,0.0034715552663318714,0.03149498202075025,0.0992685401769486,0.015010896704743615,71,Aggressive
W2919782326,Making Big Money from Small Sensors: Trading Time-Series Data under Pufferfish Privacy,0.010180797071449851,0.011805868808344958,0.02647527954843015,0.09498247157779172,0.014639843446157673,72,Aggressive
W4310251148,Data monetization: insights from a technology-enabled literature review and research agenda,0.0036239495798319333,0.004202409006612266,0.029490819634695926,0.09416205774324274,0.014262806279325883,73,Aggressive
W4289544372,The value of data in digital-based business models: Measurement and economic policy implications,0.0007878151260504203,0.0009135671753504926,0.028955967901131887,0.08809890954040588,0.013243005926239981,74,Aggressive
W2045522464,Understanding Mobile Traffic Patterns of Large Scale Cellular Towers in Urban Environment,0.06311392718244324,0.0731882522621826,0.0,0.0731882522621826,0.012853019933544898,75,Aggressive
W3021370403,TIDES: A Trust-Aware IoT Data Economic System With Blockchain-Enabled Multi-Access Edge Computing,0.0018828781512605045,0.0021834255490876774,0.025459794205910147,0.07922988294854252,0.011945029835019754,76,Aggressive
W2612128091,QIRANA,0.056380113489626904,0.06537957868983871,0.0,0.06537957868983871,0.011303008061857089,77,Aggressive
W1841962286,A Priced Public Sensing Framework for Heterogeneous IoT Architectures,0.04912776272139038,0.05696959849663691,0.0,0.05696959849663691,0.009681377077999341,78,Aggressive
W3117086259,"Fintech: what’s old, what’s new?",0.04852941176470589,0.056275738001590345,0.0,0.056275738001590345,0.009549796240906825,79,Aggressive
W2123954539,Microeconomic Evidence on Price-Setting,0.04506302521008404,0.05225604243004817,0.0,0.05225604243004817,0.008794149254165074,80,Aggressive
W2906578628,The Internet of Things: A Review of Enabled Technologies and Future Challenges,0.03529411764705883,0.04092780945570207,0.0,0.04092780945570207,0.006725451373750099,81,Aggressive
W3124517880,Optimal Sticky Prices under Rational Inattention,0.030910947062566675,0.03584499162504063,0.0,0.03584499162504063,0.0058264509423658255,82,Aggressive
W2011238498,Accounting for Incomplete Pass-Through,0.022027240740394156,0.025543256835969006,0.0,0.025543256835969006,0.004059848814821248,83,Aggressive
W4226382147,"Smartphone App Usage Analysis: Datasets, Methods, and Applications",0.020294117647058827,0.023533490437028688,0.0,0.023533490437028688,0.0037238623758067057,84,Aggressive
W2327152018,AMUSE: Empowering Users for Cost-Aware Offloading with Throughput-Delay Tradeoffs,0.017502970554055836,0.0202968169061129,0.0,0.0202968169061129,0.0031887088076990294,85,Aggressive
W2166180954,Temporary Price Changes and the Real Effects of Monetary Policy,0.015436614512174582,0.017900626492869852,0.0,0.017900626492869852,0.0027972453240235097,86,Aggressive
W1998665878,When Network Effect Meets Congestion Effect,0.0146734347042675,0.01701562695638014,0.0,0.01701562695638014,0.0026536800897085625,87,Aggressive
W4243417153,Selling Cookies,0.014667944930225295,0.017009260897644773,0.0,0.017009260897644773,0.0026526493693461678,88,Aggressive
W4288391541,"Blockchain and AI-Empowered Healthcare Insurance Fraud Detection: an Analysis, Architecture, and Future Prospects",0.014495798319327733,0.016809636026449064,0.0,0.016809636026449064,0.0026203427561369524,89,Aggressive
W2156471581,Prices and Market Shares in a Menu Cost Model,0.014314548202354439,0.016599454535995373,0.0,0.016599454535995373,0.0025863578422117076,90,Aggressive
W4360991875,The Economics of Digital Privacy,0.0075630252100840345,0.008770244883364729,0.0,0.008770244883364729,0.001342457750864674,91,Aggressive
W4293428560,Adoption of Federated Learning for Healthcare Informatics: Emerging Applications and Future Directions,0.00740546218487395,0.00858753144829463,0.0,0.00858753144829463,0.0013139407109756017,92,Aggressive
W2126626399,The Price Is Right,0.005921831555284147,0.006867081816497278,0.0,0.006867081816497278,0.0010465671569106555,93,Aggressive
W4312395603,Shaping future low-carbon energy and transportation systems: Digital technologies and applications,0.0047268907563025216,0.005481403052102955,0.0,0.005481403052102955,0.0008327264806123044,94,Aggressive
W3002742063,Monetization of Services Provided by Public Fog Nodes Using Blockchain and Smart Contracts,0.004411764705882354,0.005115976181962759,0.0,0.005115976181962759,0.0007765570515974574,95,Aggressive
W4385311348,Evolving deep gated recurrent unit using improved marine predator algorithm for profit prediction based on financial accounting information system,0.004411764705882354,0.005115976181962759,0.0,0.005115976181962759,0.0007765570515974574,95,Aggressive
W4284704402,"A Taxonomy on Smart Healthcare Technologies: Security Framework, Case Study, and Future Directions",0.004096638655462185,0.004750549311822561,0.0,0.004750549311822561,0.0007204810983408043,97,Aggressive
W4281710558,Blockchain for Future Wireless Networks: A Decade Survey,0.0023634453781512608,0.0027407015260514775,0.0,0.0027407015260514775,0.0004137342346069369,98,Aggressive
W3202764263,Regression markets and application to energy forecasting,0.0017331932773109247,0.002009847785771084,0.0,0.002009847785771084,0.0003028909887083517,99,Aggressive
W3021125948,Contract Design in Hierarchical Game for Sponsored Content Service Market,0.0017331932773109247,0.002009847785771084,0.0,0.002009847785771084,0.0003028909887083517,99,Aggressive
W4220799794,Blockchain as IoT Economy Enabler: A Review of Architectural Aspects,0.0011029411764705884,0.0012789940454906897,0.0,0.0012789940454906897,0.00019242164584254366,101,Aggressive
W2954543879,Iris: Deep Reinforcement Learning Driven Shared Spectrum Access Architecture for Indoor Neutral-Host Small Cells,0.0011029411764705884,0.0012789940454906897,0.0,0.0012789940454906897,0.00019242164584254366,101,Aggressive
W3202603574,"COVID-19 acceleration in digitalisation, aggregate productivity growth and the functional income distribution",0.0011029411764705884,0.0012789940454906897,0.0,0.0012789940454906897,0.00019242164584254366,101,Aggressive
W1516789636,Debt Sustainability and Procyclical Fiscal Policies in Latin America,0.0003151260504201681,0.000365426870140197,0.0,0.000365426870140197,5.486076840012671e-05,104,Aggressive
W2758203152,Incentivizing self-capping to increase cloud utilization,0.00015756302521008404,0.0001827134350700985,0.0,0.0001827134350700985,2.7418699730289062e-05,105,Aggressive
W2097281067,TUBE,0.8623505170795709,1.0,0.0,1.5,0.75,1,Quality Priority
W2974598553,Too Much Data: Prices and Inefficiencies in Data Markets,0.373583758267977,0.4332156714338766,0.09088956783496686,1.0472454406849063,0.31587591396256814,2,Quality Priority
W2168402580,Query-based data pricing,0.15449936244535015,0.17916074657040434,0.43060459659245276,1.4514520968173013,0.30873294896953346,3,Quality Priority
W3123243120,Nonrivalry and the Economics of Data,0.3371316068940663,0.39094498143955825,0.06266678688932102,0.8434796325411141,0.24193589013211808,4,Quality Priority
W2010653253,A survey of smart data pricing,0.08682845653244732,0.1006881248549602,0.43203720046973004,1.1206982077644638,0.207599081538511,5,Quality Priority
W2180742472,Smart data pricing,0.043833646629329925,0.05083042888149078,0.5883349517716907,1.2089756008739092,0.20285480203597395,6,Quality Priority
W2293940046,Query-Based Data Pricing,0.06157514234123375,0.07140384463357617,0.43060459659245276,0.9928527932652726,0.17374064629780486,7,Quality Priority
W2743929098,Data pricing strategy based on data quality,0.033193895095481374,0.038492346717545374,0.3410360160308301,0.6874107157879124,0.11237262543149937,8,Quality Priority
W4323644227,A Survey of Data Pricing for Data Marketplaces,0.011320903361344541,0.013127960309786581,0.4146248205014179,0.7179279936637166,0.11098792462169318,9,Quality Priority
W3084177365,A Survey on Data Pricing: From Economics to Data Science,0.02218103658861694,0.025721601772484646,0.3291083604501962,0.6193330221790107,0.09847553640321487,10,Quality Priority
W4382600626,"We, the Data",0.00047268907563025216,0.0005481403052102955,0.39216926336000296,0.6296688000239786,0.09457112140047608,11,Quality Priority
W1994174199,Smart data pricing: To share or not to share?,0.034061380399648566,0.03949830112585837,0.26467115626559745,0.5496272923025927,0.09004236434981418,12,Quality Priority
W2910976764,Nonrivalry and the Economics of Data,0.13523293172500014,0.15681898375034187,0.06266678688932102,0.3983903223916749,0.08162485628145297,13,Quality Priority
W2289113545,Smart data pricing models for the internet of things: a bundling strategy approach,0.038033161320397225,0.04410406275304387,0.2135725554720798,0.4681564541736522,0.07745012869763887,14,Quality Priority
W3195579788,Data pricing in machine learning pipelines,0.0038847381838110744,0.004504825018215443,0.3008811348970386,0.4968417212921416,0.07530962294948075,15,Quality Priority
W2790400697,"A Survey on Big Data Market: Pricing, Trading and Protection",0.08591898378872825,0.09963348091875769,0.11374836841010076,0.40397974455287433,0.07468442954259684,16,Quality Priority
W4319769514,"Data-Driven Learning for Data Rights, Data Pricing, and Privacy Computing",0.0023634453781512608,0.0027407015260514775,0.27977729820816405,0.45666216025832324,0.06893737517657697,17,Quality Priority
W4210813858,Data Boundary and Data Pricing Based on the Shapley Value,0.0006302521008403362,0.000730853740280394,0.2833942704375394,0.4558526797906329,0.06849450854120957,18,Quality Priority
W3121615946,Data Pricing for Blockchain-based Car Sharing: A Stackelberg Game Approach,0.02626575630252101,0.03045832962618542,0.2118647706863393,0.42597062847656153,0.0684366181061086,19,Quality Priority
W2342966760,Time and Location Aware Mobile Data Pricing,0.003404729706598061,0.003948196979261392,0.2666533713275521,0.4393056098181615,0.06650290425130405,20,Quality Priority
W2734445852,A First Look at Information Entropy-Based Data Pricing,0.00037718071609058295,0.00043738678022475135,0.27439998065374255,0.4404641703301292,0.06613705417136215,21,Quality Priority
