Source_ID,Target_ID,Context_Text,LLM_Section,LLM_Sentiment,LLM_Relevance,Weight_Loc,Weight_Sent,Weight_Rel,Weight_Combined,Confidence,Source_Clean,Citing_Year
https://openalex.org/W3121615946,https://openalex.org/W2533772775,"massive amounts of data generated by car sharing service are collected by data owners. In practice, many car service providers, such as DiDi and MeiTuan, collect data (e.g., driving routes and user preferences) and take advantage of data analysis to improve their services for more economic beneﬁts [1]. We consider that the data collected by car sharing belongs to the car sharing company, who has the right to process and sell the collected data. Obviously, to facilitate the exchange of data effectively and securely, the design of a reliable data trading platform for both data owners and buyers is

... [另一次引用] ...

data pricing problem as a three layer Stackelberg game among data owner, service provider and data buyer. We apply backward induction to acquire the Stackelberg equilibrium. Both theoretical and numerical analysis have been conducted to evaluate the performance of the pricing mechanism. REFERENCES [1] Yuncheng Shen, Bing Guo, Yan Shen et al., “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.98,W3121615946,2020
https://openalex.org/W2514159439,https://openalex.org/W2045522464,"people and the mobility patterns of users based on investigating 3G net work access ﬁngerprints of over 280,000 users. In addition, other studies about the mobility of individual person have been conducted based on taxicab location logs [14], WiFi access ﬁngerprints [13], fusion of multiple sources [15], etc. Barab´asi [19], [21], [20], [22] studies the long term mobility of individuals based on a six months’ phone call record across 100k users. Besides human mobility, cellular dataset has also been utilized to enable many other study in human behaviours. Cici [3] studied urban ecology by investig

... [另一次引用] ...

. 267 279. [13] M. Kim, D. Kotz, and S. Kim, “Extracting a mobility model from real user traces,” in Proc. IEEE INFOCOM, 2006, pp. 1 13. [14] R. Ganti, M. Srivatsa, A. Ranganathan, and J. Han, “Inferring human mobility patterns from taxicab location traces,” in Proc. ACM UbiComp, 2013, pp. 459 468. [15] D. Zhang, J. Huang, Y. Li, F. Zhang, C. Xu, and T. He, “Explor ing human mobility with multi source data at extremely large metropolitan scales,” in Proc. ACM MOBICOM, 2014, pp. 201 212. [16] H. Wang, F. Xu, Yong Li, P. Zhang, D. Jin, “Understanding Mobile Trafﬁc",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W2514159439,2016
https://openalex.org/W2934375453,https://openalex.org/W2743929098,"In this paper, we propose a personal data market pricing model based on privacy level, which allows the data market to compensate data publishers with different privacy attitudes and provide subscription services for data consumers to maximize their profits. The main contributions of this paper are summarized as follows: • We propose a fair privacy compensation mechanism. From the perspective of data publishers, they can be compensated according to their privacy attitudes. From the perspective of data market, their operating costs are effectively controlled. • We present a nonlinear mathematical model that describes the relationship between consumer self-selection behavior and privacy-aware data utility. • We developed a bi-level programming [9,10] model to maximize the profit of the data market. The data market collects personal data from privacy-aware people and provides subscription services to data consumers. Maximize profits through optimization of subscription fees and privacy levels.",Method,0.85,0.75,1.0,0.925,0.5625,0.5203125000000001,0.9,W2934375453,2019
https://openalex.org/W3084177365,https://openalex.org/W2010653253,"pricing functions. Unfortunately, only selection views and conjunctive queries without self joins are tractable. They present polynomial time algorithms for chain queries and cyclic queries. Technically, the core idea in the view and query based pricing framework is query determinacy [157], [158], [180]. A query Q is said to be determined by a set of views V if the answer to Q can be completely derived from the views. Query determinacy enables the feasibility of arbitrage detec tion. If V determines Q, then arbitrage happens if and only if the price of V is cheaper than that of Q. Koutris et al. [

... [另一次引用] ...

. 71, no. 3, pp. 381 392, 1981. [178] A. Roth, “Technical perspective: Pricing information (and its implications),” Commun. ACM, vol. 60, no. 12, p. 78, Nov. 2017. [179] F. Schomm, F. Stahl, and G. Vossen, “Marketplaces for data: An initial survey,” SIGMOD Rec., vol. 42, no. 1, pp. 15 26, May 2013. [180] L. Segouﬁn and V. Vianu, “Views and queries: Determinacy and rewriting,” in Proceedings of the Twenty Fourth ACM SIGMOD SIGACT SIGART Symposium on Principles of Database Systems, ser. PODS’05. New York, NY, USA: Association for Computing Machinery, 2005, pp. 49 60. [181] S. Sen, C. Joe Wong, S. Ha,",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.92,W3084177365,2020
https://openalex.org/W3084177365,https://openalex.org/W2168402580,"pricing functions. Unfortunately, only selection views and conjunctive queries without self joins are tractable. They present polynomial time algorithms for chain queries and cyclic queries. Technically, the core idea in the view and query based pricing framework is query determinacy [157], [158], [180]. A query Q is said to be determined by a set of views V if the answer to Q can be completely derived from the views. Query determinacy enables the feasibility of arbitrage detec tion. If V determines Q, then arbitrage happens if and only if the price of V is cheaper than that of Q. Koutris et al. [",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W3084177365,2020
https://openalex.org/W3084177365,https://openalex.org/W2293940046,"pricing functions. Unfortunately, only selection views and conjunctive queries without self joins are tractable. They present polynomial time algorithms for chain queries and cyclic queries. Technically, the core idea in the view and query based pricing framework is query determinacy [157], [158], [180]. A query Q is said to be determined by a set of views V if the answer to Q can be completely derived from the views. Query determinacy enables the feasibility of arbitrage detec tion. If V determines Q, then arbitrage happens if and only if the price of V is cheaper than that of Q. Koutris et al. [",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W3084177365,2020
https://openalex.org/W3084177365,https://openalex.org/W2734426755,"auction mechanisms when the standard assumptions do not hold. Another group of studies, such as [22], [43], [53], [80], conduct empirical studies to under stand bidding behavior and statics. Last and latest, deep learning approaches are used to develop auction strategies in sponsored search [175], [222]. 4.3.3 Auctions on Digital Products with Unlimited Supplies One unique feature of digital products is that the replication costs are very low and thus may have almost unlimited supply. Products of unlimited supplies lead to new chal lenges and opportunities to auction mechanism design. For example,

... [另一次引用] ...

ring, vol. 112, pp. 1 10, 2017. [220] M. Zhang and F. Beltran, “A survey of data pricing methods,” SSRN, April 2020. [221] X. M. Zhang and F. Zhu, “Group size and incentives to contribute: A natural experiment at chinese wikipedia,” American Economic Review, vol. 101, no. 4, pp. 1601 15, June 2011. [222] J. Zhao, G. Qiu, Z. Guan, W. Zhao, and X. He, “Deep rein forcement learning for sponsored search real time bidding,” in Proceedings of the 24th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining, ser. KDD’18. New York, NY, USA: Association for Computing Machinery, 2018, pp.",Method,0.0,0.6,1.0,0.5,0.36,0.18,0.8,W3084177365,2020
https://openalex.org/W3084177365,https://openalex.org/W2743929098,"egy. Last, in the freemium model, users can use basic products or services for free and pay for premium functions or services. Recently, machine learning, particularly deep learn ing [94], becomes disruptive in many applications, such as computer vision [139], [201] and natural language process ing [218]. In most situations, powerful deep models heavily rely on large amounts of training data [156]. Monetization of data and machine learning models built on data through markets gains stronger and stronger interests from industry. Speciﬁc to data as an economic good and data pricing as a monetization

... [另一次引用] ...

rket Com petition on Search Advertising,” Journal of Interactive Marketing, vol. 30, no. C, pp. 46 55, 2015. [217] J. Yoon, S. Arik, and T. Pﬁster, “Data valuation using reinforce ment learning,” in Proceedings of the International Conference on Machine Learning 1 pre proceedings (ICML 2020), 2020. [218] T. Young, D. Hazarika, S. Poria, and E. Cambria, “Recent trends in deep learning based natural language processing [review article],” IEEE Computational Intelligence Magazine, vol. 13, no. 3, pp. 55 75, 2018. [219] H. Yu and M. Zhang, “",Method,0.5,0.7,1.0,0.75,0.4899999999999999,0.3674999999999999,0.85,W3084177365,2020
https://openalex.org/W3084177365,https://openalex.org/W2765365501,"ess useful when online marketplaces become mature [66]. The low tracking costs and the consequences, such as price discrimination, lead to serious concerns on privacy [4]. As to be discussed later in this article, whether privacy should be treated as goods and how privacy is priced are investigated [74], [163]. Moreover, privacy regulation and the impact on welfare are important topics, though they are far beyond the scope of this survey. As a byproduct of low tracking costs, the costs of ver ifying identity and reputation of producers and users of information goods are dramatically lower than tho

... [另一次引用] ...

information and information exchange, which are what information goods about. As explained in Section 2.1.5, due to the low tracking costs of information goods, it is easier to collect data about user privacy [4]. Whether privacy should be treated as goods and how privacy is priced are investigated [74], [163]. It is highly desirable to preserve privacy in marketplaces of information goods. In general, transactions in a mar ketplace may disclose privacy of various parties in many different ways. First, privacy of buyers is highly vulnerable. Their identities, the location and time of purchases, sp

... [另一次引用] ...

e budget constraint. The method by Ghosh and Roth [87] may not work well when the costs and the data are correlated. For example, a store with more customer trafﬁc may request a higher cost in using the data. Correspondingly, reporting the cost may reveal the privacy of the store. Fleischer and Lyu [74] tackle the scenario where costs are correlated with data and propose a posted price like mechanism. Given a set of data sellers categorized into different types and the associated distributions of costs, the mechanism offers each user a contract with the expected payment corresponding to the type.",Discussion,0.8,0.9,0.6,0.9,0.81,0.4374,0.9,W3084177365,2020
https://openalex.org/W3084177365,https://openalex.org/W2790400697,"users. They also design post hoc ﬁnes in pricing query bundles that can help to reduce loss due to privacy leakage by adversarial buyers. They provide a fast approximation algorithm to compute the contracts. A data owner has to decide a tradeoff between pri vacy and data utility. Li and Raghunathan [135] design an economics based incentive compatible mechanism for a data owner to price and disseminate private data. Speciﬁ cally, let two part tariff pricing function R(s, x) = αs + βsx be the price for x amount of data at sensitivity level s, where αs and βs are the ﬁxed and variable price factors, r

... [另一次引用] ...

abase Syst., vol. 39, no. 4, Dec. 2015. [134] C. Li and G. Miklau, “Pricing aggregate queries in a data mar ketplace,” in Proceedings of the 15th International Workshop on the Web and Databases 2012, WebDB 2012, Scottsdale, AZ, USA, May 20, 2012, Z. G. Ives and Y. Velegrakis, Eds., 2012, pp. 19 24. [135] X. B. Li and S. Raghunathan, “Pricing and disseminating cus tomer data with privacy awareness,” Decision Support Systems, vol. 59, pp. 63 73, 2014. [136] F. Liang, W. Yu, D. An, Q. Yang, X. Fu, and W. Zhao, “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W3084177365,2020
https://openalex.org/W3084177365,https://openalex.org/W2974598553,"ation functions. This result allows great convenience in practice, that is, setting a uniform price for all products. It is easier to price a bundle of a larger number of products, since the law of large numbers allows to predict customers’ valuations more accurately for a larger bundle of products [2]. Orthogonal to bundling, subscription is to price the in teractions between customers and a platform over a period of time. Subscribing customers are in general heterogeneous in both usage rate and value of products. On the one hand, customers with higher usage rates may prefer subscribing to large

... [另一次引用] ...

ly of data, data products and data services, and explore corresponding dynamic pricing. REFERENCES [1] M. Aazam and E. Huh, “Broker as a service (baas) pricing and resource estimation model,” in 2014 IEEE 6th International Conference on Cloud Computing Technology and Science, Dec 2014, pp. 463 468. [2] T. Abdallah, “On the beneﬁt (or cost) of large scale bundling,” Production and Operations Management, vol. 28, no. 4, pp. 955 969, 2019. [3] D. Acemoglu, A. Makhdoumi, A. Malekian, and A. Ozdaglar, “",Method,0.65,0.8,1.0,0.825,0.6400000000000001,0.528,0.9,W3084177365,2020
https://openalex.org/W3121615946,https://openalex.org/W2790400697,"hina (Grant No. 61701230, 61801215), Natural Science Foundation of Jiangsu Province (Grant No. BK20170805). centralized frameworks may bring potential unreliable issues, such as data loss, tampering data illegally or the leakage of user privacy. To address this issue, we apply blockchain technology [2] in the car sharing data market. Blockchain is distinguished by its characteristics of tamper proof, traceability and public accessibility, in which the consensus mechanism ensures synchronization. To this end, we design a consortium blockchain network to create a P2P trading market and en hance the

... [另一次引用] ...

Stackelberg equilibrium. Both theoretical and numerical analysis have been conducted to evaluate the performance of the pricing mechanism. REFERENCES [1] Yuncheng Shen, Bing Guo, Yan Shen et al., “A pricing model for big personal data,” Tsinghua Sci. Technol., vol. 21, no. 5, pp. 482 490, Oct 2016. [2] S. Nakamoto et al., “Bitcoin: A peer to peer electronic cash system,” 2008. [3] M. Abu Alsheikh, D. Niyato, D. Leong et al., “Privacy management and optimal pricing in people centric sensing,” IEEE J. Sel. Areas Commun., vol. 35, no. 4, pp. 906 920, April 2017. [4] F. Liang, W. Yu, D. An, Q. Yang,",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W3121615946,2020
https://openalex.org/W2790400697,https://openalex.org/W2765365501,"hm pricing algorithm and Time Dependent Pricing based on Transition Rules (TDP TR) pricing algorithm) Collect the usage of a certain dataset Use machine learning TDP KNN algorithm) to collect and analyze the usage of some datasets and calculate the future usage expectation, and then, price the data [82] Monopoly Economic Based Pricing Genetic algorithm Design an assessment methods for exist data product and obtain its multi dimensionality and dimensions Create a data pricing tow level programming model depends on the quality and the proﬁt, and using genetic algorithm solves the model [83] Strong c

... [另一次引用] ...

gestion,” Recent Advances in Networking, vol. 1, pp. 221 274, 2013. [81] Y. C. Tsai, Y. D. Cheng, C. W. Wu, Y. T. Lai, W. H. Hu, J. Y. Jeng, and Y. C. Tseng, “Time dependent smart data pricing based on machine learning,” in Canadian Conference on Artiﬁcial Intelligence. Springer, 2017, pp. 103 108. [82] H. Yu and M. Zhang, “Data pricing strategy based on data quality,” Computers & Industrial Engineering, vol. 112, pp. 1 10, 2017. [83] S. A. Fricker and Y. V. Maksimov, “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W2790400697,2018
https://openalex.org/W3040491562,https://openalex.org/W2533772775,"warded with cryptocurrency upon successful service provisioning to the users. The proposed model is successful in achieving secure service provisioning to users. However, the incentive mechanism is not efﬁcient, as it relied only the reputation values. C. PRICING SCHEMES FOR DATA SHARING Authors in [28] deﬁned that how big data can be priced fairly and reasonably. They proposed",Method,0.5,0.7,1.0,0.75,0.4899999999999999,0.3674999999999999,0.85,W3040491562,2020
https://openalex.org/W2790400697,https://openalex.org/W2743929098,"Strong competition Economic Based Pricing and Auction Based Pricing Economic based schemes and Bargaining game Calculate the cost and build economic model Build the economic model to analyze and calculate the cost of a certain datasets, and then, use Bargaining game to conﬁrm price of the datasets [81] Oligopoly Economic Based Pricing Statistics and Machine learning (Time Dependent Pricing based on K Nearest Neighbors (TDP KNN) algorithm pricing algorithm and Time Dependent Pricing based on Transition Rules (TDP TR) pricing algorithm) Collect the usage of a certain dataset Use machine learning TD

... [另一次引用] ...

ig data and Internet of Things (IoT),” in Communications (ICC), 2016 IEEE International Conference on. IEEE, 2016, pp. 1 6. [80] S. Sen, C. Joe Wong, S. Ha, and M. Chiang, “Smart Data pricing (SDP): Economic solutions to network congestion,” Recent Advances in Networking, vol. 1, pp. 221 274, 2013. [81] Y. C. Tsai, Y. D. Cheng, C. W. Wu, Y. T. Lai, W. H. Hu, J. Y. Jeng, and Y. C. Tseng, “Time dependent smart data pricing based on machine learning,” in Canadian Conference on Artiﬁcial Intelligence. Springer, 2017, pp. 103 108. [82] H. Yu and M. Zhang, “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W2790400697,2018
https://openalex.org/W3002742063,https://openalex.org/W2289113545,"st. Eng., vol. 57, no. 3, pp. 221 224, 2015, doi: 10.1007/s12599 015 0383 3. [17] A. Botta, W. De Donato, V. Persico, and A. Pescapé, ‘‘Integration of cloud computing and Internet of Things: A survey,’’ Future Gener. Comput. Syst., vol. 56, pp. 684 700, Mar. 2016, doi: 10.1016/j.future.2015.09.021. [18] J. Ju, M. S. Kim, and J. H. Ahn, ‘‘Prototyping business models for IoT service,’’ Procedia Comput. Sci., vol. 91, pp. 882 890, 2016, doi: 10.1016/j.procs.2016.07.106. [19] D. Niyato, D. T. Hoang, N. C. Luong, P. Wang, D. I. Kim, and Z. Han, ‘‘",Introduction,0.0,0.2,0.2,0.5,0.04,0.004,0.7,W3002742063,2020
https://openalex.org/W2974598553,https://openalex.org/W3123243120,"r, habits and preferences of not only his friends but also other people with similar characteristics (e.g., the routines and choices of a highly 1Just Facebook has almost 2.5 billion monthly (active) individual users. 2Consumers often report valuing privacy (e.g., Westin [1968]; Goldfarb and Tucker [2012]), but do not take much action to protect their privacy (e.g., “Why your inbox is crammed full of privacy policies”, WIRED, May 24, 2018 and Athey et al. [2017]). 3See New York Times, March, 19 2018 and New York Times, March, 13, 2018, and The Guardian, April, 13, 2018 1 educated gay from Central Am

... [另一次引用] ...

sonal data for improved allocation of online resources (e.g., Bergemann and Bonatti [2015], Goldfarb and Tucker [2011], and Montes et al. [2018]). Another branch investigates how information can be monetized either by dynamic sales or optimal mech anisms (e.g., Anton and Yao [2002], Babaioff et al. [2012], Es˝o and Szentes [2007], Horner and Skrzypacz [2016], and Bergemann et al. [2018], and Admati and Pﬂeiderer [1986] and Begenau et al. [2018] for markets on ﬁnancial data). A third branch focuses on optimal collection and acqui sition of information, for example, Agarwal et al. [2018], Chen and Zhe",Discussion,0.25,0.65,0.6,0.625,0.4225,0.1584375,0.85,W2974598553,2019
https://openalex.org/W3089176333,https://openalex.org/W2293940046,"An incentive pricing mech anism beneﬁts the healthy development of data markets. Incomplete data are ubiquitous due to many reasons such as data loss, privacy preservation, instable sensor net works, etc. As a result, querying incomplete data has been extensively explored [7], [8], [9], [10], [11], [12]. In fact, many data sets sold on data markets are of incompleteness more or less, which makes the pricing problem more challenging. For instance, YoueData adopts the incompleteness degree as a factor of rating the sold data. The relatively poor quality of the data (with missing information) remarka

... [另一次引用] ...

as the bit string augmented R tree (BR tree) and the MOSAIC structure [35], bitmaps and quantization [36], for improving the query efﬁciency in high dimensional incomplete databases. Also, several spatial queries over incomplete data have been investigated, such as skyline queries [7], [10], [11], [12], [37], ranking or top k queries [8], [38], [39], similarity queries [9], [31], and comprehensive incomplete data studies [40], [41]. Data pricing schemes. First, the query based pricing model is a typical pricing solution in database community, in which the structural granularity of pricing is a qu

... [另一次引用] ...

738, 2014. [10] X. Miao, Y. Gao, B. Zheng, G. Chen, and H. Cui, “Top k domi nating queries on incomplete data,” IEEE Trans. Knowl. Data Eng., vol. 28, no. 1, pp. 252 266, 2016. [11] K. Zhang, H. Gao, X. Han, Z. Cai, and J. Li, “Probabilistic skyline on incomplete data,” in CIKM, pp. 427 436, 2017. [12] K. Zhang, H. Gao, X. Han, Z. Cai, and J. Li, “Modeling and computing probabilistic skyline on incomplete data,” IEEE Trans. on Knowl. Data Eng., 2019. [13] P. Koutris, P. Upadhyaya, M. Balazinska, B. Howe, and D. Suciu, “Toward practical query pricing with query market,” in SIGMOD, pp. 613 624, 201",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W3089176333,2020
https://openalex.org/W3089176333,https://openalex.org/W2612128091,"ly selection queries) [14], [42] and pricing SQL queries [13], [16]. There are some efforts on revenue maximizing arbitrage free pricing [19], [43], [44], the pricing problem for trading time series data and personal data [45], [46], [47], [48], pricing queries while protecting the seller’s privacy [49], [50] or in cloud environments [51]. In contrast, another kind of pricing scheme considers the tuples of relations as the structural granularity of the pricing function [15], [26], [52], [53]. It is usually based on the data lineage, i.e., the set of the tuples contributing to the result tuples of",Method,0.0,0.6,1.0,0.5,0.36,0.18,0.8,W3089176333,2020
https://openalex.org/W3089176333,https://openalex.org/W2743929098,"oted by κ(Q, D), is deﬁned in Eq. 6. κ(Q, D) = ∑m i=1(∑ t∈T ∗ i ϵ(t) + ∑ t∈T a i ϵ(t)) ∑m i=1(|T ∗ i | + |T a i |) (6) The newly presented quality function κ takes into ac count the speciﬁc operator, which is different from the simple quality of counting the missing rate on the entire dataset [24], [25]. It provides a new way to measure the query quality over incomplete data. Speciﬁcally, the quality function κ is deﬁned as the average quality of (both certain and uncertain) lineage tuples in terms of a speciﬁc operator Q, where the tuple quality (denoted by ϵ) is based on an exponential function

... [另一次引用] ...

n a future issue of this journal, but has not been fully edited. Content may change prior to final publication. Citation information: DOI 10.1109/TKDE.2020.3026031, IEEE Transactions on Knowledge and Data Engineering 12 IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING, VOL. XX, NO. XX, XXXX 2020 [25] H. Yu and M. Zhang, “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W3089176333,2020
https://openalex.org/W3089176333,https://openalex.org/W2920282816,"of base queries (also called view), and then, the algorithm has to derive the price of any other query that could be made to the database. This group consists of pricing generalized chain queries (i.e., a special type of join conjunctive query when the base queries are only selection queries) [14], [42] and pricing SQL queries [13], [16]. There are some efforts on revenue maximizing arbitrage free pricing [19], [43], [44], the pricing problem for trading time series data and personal data [45], [46], [47], [48], pricing queries while protecting the seller’s privacy [49], [50] or in cloud environme

... [另一次引用] ...

477 501, 2010. [40] Y. Gao and X. Miao, Query processing over incomplete databases, vol. 10 of Synthesis Lectures on Data Management. Morgan & Claypool Publishers, 2018. [41] X. Miao, Y. Gao, S. Guo, and W. Liu, “Incomplete data manage ment: A survey,” Frontiers of Computer Science, pp. 1 22, 2017. [42] P. Koutris, P. Upadhyaya, M. Balazinska, B. Howe, and D. Suciu, “Querymarket demonstration: Pricing for online data markets,” Proceedings of the VLDB Endowment, vol. 5, no. 12, pp. 1962 1965, 2012. [43] C. Xia and S. Muthukrishnan, “Arbitrage free pricing in user based markets,” in AAMAS, pp. 327 3",Method,0.0,0.8,1.0,0.5,0.6400000000000001,0.32,0.9,W3089176333,2020
https://openalex.org/W2533772775,https://openalex.org/W2168402580,"r can all beneﬁt from trading data, and achieve a mutually beneﬁcial data transaction ecosystem. 2 Related Work Researchers in Ref. [5] observed main pricing strategies, including free pricing, usage based prices, package pricing, ﬂat fee tariffs, two part tariffs, and freemium. The authors in Ref. [6] said there are four weaknesses with existing market pricing models: per query costs are irrelevant; the pricing model can inadvertently lead to arbitrage situations; all tuples have equal value and data providers have no principled way to set the pricing tiers; and the systems provide no guidance.

... [另一次引用] ...

Economy: Value and Worth. Cambridge University Press, 2014. [5] A. Muschalle, F. Stahl, A. L¨oser, and G. Vossen, Pricing approaches for data markets, in Enabling Real Time Business Intelligence, M. Castellanos, U. Dayal, and E. A. Rundensteiner, eds. Springer Berlin Heidelberg, 2013, pp. 129 144. [6] M. Balazinska, B. Howe, and D. Suciu, Data markets in the cloud: An opportunity for the database community, Proceedings of the VLDB Endowment, vol. 4, no. 12, pp. 1482 1485, 2011. [7] C. Shapiro and H. R. Varian, Versioning: The smart way to sell information, Harvard Business Review, vol. 76, pp. 1",Related Work,0.0,0.8,0.2,0.5,0.6400000000000001,0.064,0.9,W2533772775,2016
https://openalex.org/W2996741051,https://openalex.org/W2010653253,"dth. The reason is that when users increase their data demand, they may bear higher congestion, e.g., service delay, which restrains them to access and consume more. Consequently, the increasing congestion creates a signiﬁcant barrier for the network operator, and thus leads to a lower revenue [5], [13]. Therefore, mobile users’ data demand is not only subject to the network effects in the social domain, but also the congestion effects in the network domain. However, this issue has been largely neglected by the network operators in the literature. To obtain greater revenue, the network operators c

... [另一次引用] ...

users may experience congestion with an increase of social data demand at the same time, e.g., service delays, due to the limited radio resources in mobile networks. Therefore, we investigate the users’ behaviors by jointly incorporating the network effects and congestion ef fects. Following [11], [13], we apply the quadratic sum form c 2 P j∈N xj 2 in (1) to represent the congestion experience of users, where c 2 is the congestion coefﬁcient. The quadratic sum form reﬂects that the congestion experience of each user is affected by the demand of all the users. Also, the marginal 1536 1276 (c) 2

... [另一次引用] ...

perfectly charge each user differently, i.e., discriminatory pricing1 [38]. The objective of the MNO is to maximize its revenue which is expressed as follows: Π = max pi X i∈N pixi. (2) Naturally, the two stage Stackelberg game can be adopted to model the interaction between the MNO and users [5], [13], [39]. In the upper Stage I, the MNO, i.e., the leader, determines price pi to maximize its revenue. In the lower Stage II, the users, i.e., the followers, decides on their individual data demand xi in order to maximize their utilities being aware of price pi set by the MNO. Using the backward indu",Method,0.8,0.9,1.0,0.9,0.81,0.7290000000000001,0.9,W2996741051,2019
https://openalex.org/W3186955607,https://openalex.org/W2018362551,"roving treat ment quality, preventive care, and diagnostics [13]. Hence, research about incentive systems to trigger a large and diverse group of users to share their data for R&D purposes is essential. Bataineh et al. criticized the market for personal data because it shows a significant imbalance [15]. App users are currently not compensated for the provision of their data, and the authors further criticized the lack of an adequate platform to monetize and trade self tracked data [15]. The question about the compensation that people are willing to accept remains unsolved. This is despite the fac

... [另一次引用] ...

s is essential. Bataineh et al. criticized the market for personal data because it shows a significant imbalance [15]. App users are currently not compensated for the provision of their data, and the authors further criticized the lack of an adequate platform to monetize and trade self tracked data [15]. The question about the compensation that people are willing to accept remains unsolved. This is despite the fact that there have already been some research attempts at answering this ques tion, as described in the following section. However, an SADR study, i.e. a well aligned, trade off based appr",Discussion,-0.8,0.9,0.6,0.01,0.81,0.00486,0.9,W3186955607,2021
https://openalex.org/W2473283431,https://openalex.org/W1841962286,"that of the popular strategy for sensor selection based on the FIM (Fisher Information Matrix) [104] is around 15. However, the authors in this proposed approach did not specify the unit of the time step. The approach in [103] did not consider the QoS of sensing data transfer. Thus, the authors in [105] adopted the sealed bid reverse auction to address the routing problem in WSNs with the aim of minimizing the latency and maximizing the network throughput for all applications. In fact, the latency is also closely related to the energy efﬁciency since a data packet with a large delay due to traveli

... [另一次引用] ...

nsors Fusion center Target localization data Sellers submit to the auctioneer their ask values inversely proportional to the remaining energy, the auctioneer selects an optimal subset of sellers with the lowest ask values Energy consumption balance, and buyer’s utility maximization Nash equilibrium [105] Sealed bid reverse auction Neighboring sensors Router Packet forwarding service Sellers submit to the buyer their asks including the path price, the buyer selects a seller with the lowest path price Overall minimal delay, and network throughput maximization Nash equilibrium [106] Value based pricin

... [另一次引用] ...

mation of the target [151] or to provide the congestion information for the source nodes in the path selection [152]. In particular for the path selection application, the winning bid values in the auctions to resolve the congestion on the next hops can be included in the path price as discussed in [105]. Therefore, this helps the source node to dynamically obtain the path with the smallest predicted utility loss. The auction used in [150], [151], and [152] can be consid ered as a static auction since each congested node executes the auction based only on its local information and does not take the",Method,0.25,0.85,1.0,0.625,0.7224999999999999,0.4515625,0.9,W2473283431,2016
https://openalex.org/W2473283431,https://openalex.org/W2180742472,"ly eliminate data redundancy without the complexity computation. Although there are some research works related to data collection and communication in wireless sensor networks, they focused on traditional approaches [7], [8]. Besides, there are surveys related to the pricing approaches, e.g., [9], [10], 1553 877X (c) 2016 IEEE. Personal use is permitted, but republication/redistribution requires IEEE permission. See http://www.ieee.org/publications_standards/publications/rights/index.html for more information. This article has been accepted for publication in a future issue of this journal, but h",Method,0.0,0.2,1.0,0.5,0.04,0.02,0.8,W2473283431,2016
https://openalex.org/W2473283431,https://openalex.org/W2289113545,"cation based services are also primary services of the IoT with an expected revenue of £34.8 billion in 2020 (http://iotbusinessnews.com). Among these resources, the sensing data and information are the most important ones in IoT since they can maximize the utility and proﬁt of owners and providers [30]. To describe how IoT changes business models, an IoT business model (see Fig. 3) was presented in [31]. Basically, the IoT business model consists of four main components in which the value proposition of data resources is the core of the model. The value proposition involves setting the price of t

... [另一次引用] ...

e information to the IoT customers. The information can be treated as items traded in the market, and the main problem is how to set prices for the sensing infor mation so that the service providers’ proﬁts are maximized. Consider a competitive market involving IoT service providers, the authors in [30] formulated the competition in setting the price as a non cooperative game. The players are the service providers, i.e., sellers, and the strategy of each player is to set the price of the sensing information to maximize his own payoff, i.e., proﬁt. The set of the best strategies of the players yiel

... [另一次引用] ...

throughput, load balance, and minimized cost Optimization solution 6) Collusion and Price of Anarchy: In a competitive mar ket, service providers set selling prices to maximize their own proﬁts given the strategies of other providers. A Nash equilibrium can be an appropriate solution as proposed in [30]. However, due to selﬁsh behaviors of the service providers, they can collude with each other to optimize their proﬁts collectively, and thus the Nash equilibrium become inefﬁcient [274]. The collusion among service providers and the price of anarchy [275] can be investigated in the market. 7) Contr",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W2473283431,2016
