edge_id,source_id,target_id,has_llm_score,alignment_status,section,sentiment,relevance,confidence,q_ij,q_source,shared_authors_count,rho_ij,rho_extended,tau_ij,w_semantic,w_time,w_semantic_temporal,w_semantic_relation,w_full_final,w_extended_final,q_no_sentiment,w_semantic_no_sentiment,w_semantic_temporal_no_sentiment,w_full_no_sentiment
W3021125948->W2010653253,W3021125948,W2010653253,True,high_confidence,Methodology,0.5,0.4,0.7,0.12,DeepSeek_target_aligned,0,1.0,1.0,0.4166666666666667,0.12,0.4166666666666667,0.05,0.12,0.05,0.05,0.16,0.16,0.06666666666666667,0.06666666666666667
W4226305897->W2018362551,W4226305897,W2018362551,True,range,Result,0.0,0.2,0.8,0.02,DeepSeek_target_aligned,0,1.0,1.0,0.45454545454545453,0.02,0.45454545454545453,0.00909090909090909,0.02,0.00909090909090909,0.00909090909090909,0.04,0.04,0.01818181818181818,0.01818181818181818
W2942073230->W2289113545,W2942073230,W2289113545,True,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.625,0.3674999999999999,0.625,0.22968749999999993,0.3674999999999999,0.22968749999999993,0.22968749999999993,0.4899999999999998,0.4899999999999998,0.3062499999999999,0.3062499999999999
W2942073230->W2293940046,W2942073230,W2293940046,True,high_confidence,Introduction,0.3,0.4,0.9,0.0416,DeepSeek_target_aligned,0,1.0,1.0,0.5555555555555556,0.0416,0.5555555555555556,0.02311111111111111,0.0416,0.02311111111111111,0.02311111111111111,0.064,0.064,0.035555555555555556,0.035555555555555556
W2942073230->W2533772775,W2942073230,W2533772775,True,high_confidence,Introduction,0.5,0.6,0.9,0.108,DeepSeek_target_aligned,0,1.0,1.0,0.625,0.108,0.625,0.0675,0.108,0.0675,0.0675,0.144,0.144,0.09,0.09
W2942073230->W2743929098,W2942073230,W2743929098,True,grouped,Introduction,0.6,0.8,0.7,0.2048000000000001,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.2048000000000001,0.7142857142857143,0.14628571428571435,0.2048000000000001,0.14628571428571435,0.14628571428571435,0.2560000000000001,0.2560000000000001,0.18285714285714294,0.18285714285714294
W2942073230->W2765365501,W2942073230,W2765365501,True,grouped,Methodology,0.5,0.6,0.8,0.27,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.27,0.7142857142857143,0.19285714285714287,0.27,0.19285714285714287,0.19285714285714287,0.36000000000000004,0.36000000000000004,0.2571428571428572,0.2571428571428572
W2921968831->W2759182208,W2921968831,W2759182208,True,high_confidence,Methodology,0.6,0.8,0.9,0.5120000000000001,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.5120000000000001,0.7142857142857143,0.3657142857142858,0.5120000000000001,0.3657142857142858,0.3657142857142858,0.6400000000000001,0.6400000000000001,0.45714285714285724,0.45714285714285724
W2921968831->W2533772775,W2921968831,W2533772775,True,high_confidence,Methodology,0.5,0.6,0.9,0.27,DeepSeek_target_aligned,0,1.0,1.0,0.625,0.27,0.625,0.16875,0.27,0.16875,0.16875,0.36000000000000004,0.36000000000000004,0.22500000000000003,0.22500000000000003
W2954543879->W2180742472,W2954543879,W2180742472,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.5555555555555556,0.3,0.5555555555555556,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666,0.3,0.3,0.16666666666666666,0.16666666666666666
W2921968831->W1841962286,W2921968831,W1841962286,True,high_confidence,Methodology,0.4,0.5,0.8,0.175,DeepSeek_target_aligned,0,1.0,1.0,0.45454545454545453,0.175,0.45454545454545453,0.07954545454545454,0.175,0.07954545454545454,0.07954545454545454,0.25,0.25,0.11363636363636363,0.11363636363636363
W3096125752->W2974598553,W3096125752,W2974598553,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,0.5,0.8333333333333334,0.3,0.8333333333333334,0.25,0.3,0.25,0.125,0.3,0.3,0.25,0.25
W2310916783->W2168402580,W2310916783,W2168402580,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.5,0.3,0.5,0.15,0.3,0.15,0.15,0.3,0.3,0.15,0.15
W3127298136->W3123243120,W3127298136,W3123243120,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,0.5,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.10714285714285714,0.3,0.3,0.21428571428571427,0.21428571428571427
W3127298136->W3124517880,W3127298136,W3124517880,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.29411764705882354,0.3,0.29411764705882354,0.08823529411764706,0.3,0.08823529411764706,0.08823529411764706,0.3,0.3,0.08823529411764706,0.08823529411764706
W2743929098->W2293940046,W2743929098,W2293940046,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427,0.3,0.3,0.21428571428571427,0.21428571428571427
W2920282816->W2612128091,W2920282816,W2612128091,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427,0.3,0.3,0.21428571428571427,0.21428571428571427
W2906578628->W2473283431,W2906578628,W2473283431,True,high_confidence,Discussion,0.5,0.7,0.9,0.2572499999999999,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.2572499999999999,0.7142857142857143,0.18374999999999994,0.2572499999999999,0.18374999999999994,0.18374999999999994,0.3429999999999999,0.3429999999999999,0.24499999999999994,0.24499999999999994
W2921968831->W2790400697,W2921968831,W2790400697,True,high_confidence,Other,0.0,0.6,0.85,0.036,DeepSeek_target_aligned,0,1.0,1.0,0.8333333333333334,0.036,0.8333333333333334,0.03,0.036,0.03,0.03,0.072,0.072,0.06,0.06
W4322604225->W2910976764,W4322604225,W2910976764,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W4319769514->W2293940046,W4319769514,W2293940046,True,high_confidence,Introduction,0.5,0.6,0.9,0.108,DeepSeek_target_aligned,0,1.0,1.0,0.38461538461538464,0.108,0.38461538461538464,0.04153846153846154,0.108,0.04153846153846154,0.04153846153846154,0.144,0.144,0.055384615384615386,0.055384615384615386
W2920282816->W2920282816,W2920282816,W2920282816,False,,Other,0.0,0.0,,0.3,default_fallback,3,0.25,0.125,1.0,0.3,1.0,0.3,0.075,0.075,0.0375,0.3,0.3,0.3,0.075
W2097281067->W2097281067,W2097281067,W2097281067,False,,Other,0.0,0.0,,0.3,default_fallback,5,0.16666666666666666,0.043478260869565216,1.0,0.3,1.0,0.3,0.049999999999999996,0.049999999999999996,0.013043478260869565,0.3,0.3,0.3,0.049999999999999996
W2993467838->W2790400697,W2993467838,W2790400697,True,high_confidence,Methodology,0.5,0.6,0.9,0.27,DeepSeek_target_aligned,0,1.0,1.0,0.8333333333333334,0.27,0.8333333333333334,0.22500000000000003,0.27,0.22500000000000003,0.22500000000000003,0.36000000000000004,0.36000000000000004,0.30000000000000004,0.30000000000000004
W4281293246->W2018362551,W4281293246,W2018362551,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.4166666666666667,0.3,0.4166666666666667,0.125,0.3,0.125,0.125,0.3,0.3,0.125,0.125
W2920282816->W2168402580,W2920282816,W2168402580,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.4166666666666667,0.3,0.4166666666666667,0.125,0.3,0.125,0.125,0.3,0.3,0.125,0.125
W4281293246->W2920282816,W4281293246,W2920282816,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W2950902070->W2010653253,W2950902070,W2010653253,False,,Other,0.0,0.0,,0.3,default_fallback,4,0.2,0.07142857142857142,1.0,0.3,1.0,0.3,0.06,0.06,0.021428571428571425,0.3,0.3,0.3,0.06
W2950902070->W2097281067,W2950902070,W2097281067,False,,Other,0.0,0.0,,0.3,default_fallback,4,0.2,0.05555555555555555,1.0,0.3,1.0,0.3,0.06,0.06,0.016666666666666666,0.3,0.3,0.3,0.06
W4289544372->W2018362551,W4289544372,W2018362551,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.4166666666666667,0.3,0.4166666666666667,0.125,0.3,0.125,0.125,0.3,0.3,0.125,0.125
W4289544372->W2974598553,W4289544372,W2974598553,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W4289544372->W3123243120,W4289544372,W3123243120,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W3021370403->W2790400697,W3021370403,W2790400697,True,high_confidence,Introduction,0.5,0.6,0.8,0.108,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.108,0.7142857142857143,0.07714285714285714,0.108,0.07714285714285714,0.07714285714285714,0.144,0.144,0.10285714285714286,0.10285714285714286
W4284704402->W3215634159,W4284704402,W3215634159,True,high_confidence,Methodology,0.0,0.3,0.9,0.045,DeepSeek_target_aligned,3,0.25,0.02857142857142857,0.8333333333333334,0.045,0.8333333333333334,0.0375,0.01125,0.009375,0.0010714285714285713,0.09,0.09,0.075,0.01875
W4319769514->W3084177365,W4319769514,W3084177365,True,high_confidence,Introduction,0.0,0.4,0.9,0.032,DeepSeek_target_aligned,0,1.0,0.5,0.625,0.032,0.625,0.02,0.032,0.02,0.01,0.064,0.064,0.04,0.04
W4390728454->W2790400697,W4390728454,W2790400697,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.45454545454545453,0.3,0.45454545454545453,0.13636363636363635,0.3,0.13636363636363635,0.13636363636363635,0.3,0.3,0.13636363636363635,0.13636363636363635
W2954543879->W2045522464,W2954543879,W2045522464,True,high_confidence,Methodology,0.5,0.9,0.8,0.6075,DeepSeek_target_aligned,0,1.0,1.0,0.5555555555555556,0.6075,0.5555555555555556,0.3375,0.6075,0.3375,0.3375,0.81,0.81,0.45000000000000007,0.45000000000000007
W2612128091->W2168402580,W2612128091,W2168402580,False,,Other,0.0,0.0,,0.3,default_fallback,1,0.5,0.16666666666666666,0.5,0.3,0.5,0.15,0.15,0.075,0.024999999999999998,0.3,0.3,0.15,0.075
W2327152018->W2010653253,W2327152018,W2010653253,True,high_confidence,Introduction,0.0,0.3,0.9,0.018,DeepSeek_target_aligned,4,0.2,0.045454545454545456,0.7142857142857143,0.018,0.7142857142857143,0.012857142857142857,0.0036,0.0025714285714285717,0.0005844155844155844,0.036,0.036,0.025714285714285714,0.0051428571428571435
W4323644227->W2743929098,W4323644227,W2743929098,True,high_confidence,Other,0.0,0.8,1.0,0.064,DeepSeek_target_aligned,1,0.5,0.25,0.45454545454545453,0.064,0.45454545454545453,0.02909090909090909,0.032,0.014545454545454545,0.007272727272727273,0.128,0.128,0.05818181818181818,0.02909090909090909
W4360991875->W2910976764,W4360991875,W2910976764,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W4323644227->W2790400697,W4323644227,W2790400697,True,high_confidence,Introduction,0.4,0.8,0.9,0.1792,DeepSeek_target_aligned,0,1.0,1.0,0.5,0.1792,0.5,0.0896,0.1792,0.0896,0.0896,0.256,0.256,0.128,0.128
W4323644227->W2765365501,W4323644227,W2765365501,True,high_confidence,Introduction,0.0,0.7,0.9,0.0979999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.45454545454545453,0.0979999999999999,0.45454545454545453,0.0445454545454545,0.0979999999999999,0.0445454545454545,0.0445454545454545,0.1959999999999998,0.1959999999999998,0.089090909090909,0.089090909090909
W4288685807->W2920282816,W4288685807,W2920282816,True,high_confidence,Discussion,0.3,0.5,0.9,0.1137499999999999,DeepSeek_target_aligned,0,1.0,1.0,0.625,0.1137499999999999,0.625,0.07109374999999994,0.1137499999999999,0.07109374999999994,0.07109374999999994,0.17499999999999985,0.17499999999999985,0.1093749999999999,0.1093749999999999
W2067195421->W2010653253,W2067195421,W2010653253,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.8333333333333334,0.3,0.8333333333333334,0.25,0.3,0.25,0.25,0.3,0.3,0.25,0.25
W1994174199->W2950902070,W1994174199,W2950902070,True,high_confidence,Introduction,0.7,0.9,0.85,0.2754,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.2754,0.7142857142857143,0.1967142857142857,0.2754,0.1967142857142857,0.1967142857142857,0.324,0.324,0.23142857142857143,0.23142857142857143
W4281710558->W3215634159,W4281710558,W3215634159,True,high_confidence,Introduction,0.0,0.2,0.9,0.008,DeepSeek_target_aligned,1,0.5,0.058823529411764705,0.8333333333333334,0.008,0.8333333333333334,0.006666666666666667,0.004,0.0033333333333333335,0.0003921568627450981,0.016,0.016,0.013333333333333334,0.006666666666666667
W2180742472->W2097281067,W2180742472,W2097281067,False,,Other,0.0,0.0,,0.3,default_fallback,4,0.2,0.05555555555555555,0.625,0.3,0.625,0.1875,0.06,0.037500000000000006,0.010416666666666666,0.3,0.3,0.1875,0.037500000000000006
W4293428560->W3215634159,W4293428560,W3215634159,False,,Other,0.0,0.0,,0.3,default_fallback,2,0.3333333333333333,0.05,0.8333333333333334,0.3,0.8333333333333334,0.25,0.09999999999999999,0.08333333333333333,0.0125,0.3,0.3,0.25,0.08333333333333333
W4388068877->W2293940046,W4388068877,W2293940046,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.38461538461538464,0.3,0.38461538461538464,0.11538461538461539,0.3,0.11538461538461539,0.11538461538461539,0.3,0.3,0.11538461538461539,0.11538461538461539
W4323644227->W2734426755,W4323644227,W2734426755,True,high_confidence,Introduction,0.1,0.8,0.9,0.1408,DeepSeek_target_aligned,0,1.0,1.0,0.45454545454545453,0.1408,0.45454545454545453,0.064,0.1408,0.064,0.064,0.256,0.256,0.11636363636363636,0.11636363636363636
W4388068877->W3084177365,W4388068877,W3084177365,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W2994622980->W2289113545,W2994622980,W2289113545,True,high_confidence,Introduction,0.6,0.7,0.9,0.1568,DeepSeek_target_aligned,0,1.0,1.0,0.625,0.1568,0.625,0.098,0.1568,0.098,0.098,0.19599999999999998,0.19599999999999998,0.12249999999999998,0.12249999999999998
W2994622980->W2790400697,W2994622980,W2790400697,True,high_confidence,Introduction,0.0,0.3,0.9,0.018,DeepSeek_target_aligned,0,1.0,1.0,0.8333333333333334,0.018,0.8333333333333334,0.015,0.018,0.015,0.015,0.036,0.036,0.03,0.03
W4386021011->W3084177365,W4386021011,W3084177365,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W2920282816->W2734426755,W2920282816,W2734426755,False,,Other,0.0,0.0,,0.3,default_fallback,2,0.3333333333333333,0.08333333333333333,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.09999999999999999,0.07142857142857142,0.017857142857142856,0.3,0.3,0.21428571428571427,0.07142857142857142
W2581979418->W1998665878,W2581979418,W1998665878,True,grouped,Introduction,0.5,0.7,0.9,0.147,DeepSeek_target_aligned,2,0.3333333333333333,0.09090909090909091,0.7142857142857143,0.147,0.7142857142857143,0.105,0.048999999999999995,0.034999999999999996,0.009545454545454546,0.19599999999999998,0.19599999999999998,0.13999999999999999,0.04666666666666666
W2180742472->W2010653253,W2180742472,W2010653253,False,,Other,0.0,0.0,,0.3,default_fallback,4,0.2,0.07142857142857142,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.06,0.04285714285714286,0.01530612244897959,0.3,0.3,0.21428571428571427,0.04285714285714286
W2293940046->W2168402580,W2293940046,W2168402580,False,,Other,0.0,0.0,,0.3,default_fallback,5,0.16666666666666666,0.045454545454545456,0.625,0.3,0.625,0.1875,0.049999999999999996,0.03125,0.008522727272727272,0.3,0.3,0.1875,0.03125
W2011238498->W3124517880,W2011238498,W3124517880,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,1.0,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
W2734445852->W2293940046,W2734445852,W2293940046,True,high_confidence,Introduction,0.3,0.7,0.9,0.1273999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.1273999999999999,0.7142857142857143,0.09099999999999993,0.1273999999999999,0.09099999999999993,0.09099999999999993,0.19599999999999984,0.19599999999999984,0.1399999999999999,0.1399999999999999
W4382600626->W3123243120,W4382600626,W3123243120,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.5555555555555556,0.3,0.5555555555555556,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666,0.3,0.3,0.16666666666666666,0.16666666666666666
W2126626399->W2168402580,W2126626399,W2168402580,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.8333333333333334,0.3,0.8333333333333334,0.25,0.3,0.25,0.25,0.3,0.3,0.25,0.25
W4382600626->W2974598553,W4382600626,W2974598553,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.5555555555555556,0.3,0.5555555555555556,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666,0.3,0.3,0.16666666666666666,0.16666666666666666
W3215634159->W3121615946,W3215634159,W3121615946,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.8333333333333334,0.3,0.8333333333333334,0.25,0.3,0.25,0.25,0.3,0.3,0.25,0.25
W4323644227->W3084177365,W4323644227,W3084177365,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W2123954539->W1777686370,W2123954539,W1777686370,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.5,0.3,0.5,0.15,0.3,0.15,0.15,0.3,0.3,0.15,0.15
W1777686370->W2150449738,W1777686370,W2150449738,False,,Other,0.0,0.0,,0.3,default_fallback,2,0.3333333333333333,0.041666666666666664,0.8333333333333334,0.3,0.8333333333333334,0.25,0.09999999999999999,0.08333333333333333,0.010416666666666666,0.3,0.3,0.25,0.08333333333333333
W3209462287->W2974598553,W3209462287,W2974598553,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W4323644227->W2919782326,W4323644227,W2919782326,True,high_confidence,Methodology,0.0,0.8,0.9,0.32,DeepSeek_target_aligned,0,1.0,1.0,0.5555555555555556,0.32,0.5555555555555556,0.17777777777777778,0.32,0.17777777777777778,0.17777777777777778,0.64,0.64,0.35555555555555557,0.35555555555555557
W2190764372->W2067195421,W2190764372,W2067195421,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,0.5,0.8333333333333334,0.3,0.8333333333333334,0.25,0.3,0.25,0.125,0.3,0.3,0.25,0.25
W3084177365->W4243417153,W3084177365,W4243417153,True,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.5,0.3674999999999999,0.5,0.18374999999999994,0.3674999999999999,0.18374999999999994,0.18374999999999994,0.4899999999999998,0.4899999999999998,0.2449999999999999,0.2449999999999999
W4319769514->W3195579788,W4319769514,W3195579788,True,high_confidence,Introduction,0.0,0.2,0.9,0.008,DeepSeek_target_aligned,1,0.5,0.05263157894736842,0.8333333333333334,0.008,0.8333333333333334,0.006666666666666667,0.004,0.0033333333333333335,0.00035087719298245617,0.016,0.016,0.013333333333333334,0.006666666666666667
W3084177365->W2919782326,W3084177365,W2919782326,True,high_confidence,Methodology,0.4,0.8,0.95,0.448,DeepSeek_target_aligned,0,1.0,1.0,0.8333333333333334,0.448,0.8333333333333334,0.37333333333333335,0.448,0.37333333333333335,0.37333333333333335,0.64,0.64,0.5333333333333333,0.5333333333333333
W3195579788->W3089176333,W3195579788,W3089176333,True,high_confidence,Discussion,0.5,0.7,0.9,0.2572499999999999,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.2572499999999999,0.7142857142857143,0.18374999999999994,0.2572499999999999,0.18374999999999994,0.18374999999999994,0.3429999999999999,0.3429999999999999,0.24499999999999994,0.24499999999999994
W4310251148->W3014121762,W4310251148,W3014121762,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427,0.3,0.3,0.21428571428571427,0.21428571428571427
W4220799794->W3021370403,W4220799794,W3021370403,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427,0.3,0.3,0.21428571428571427,0.21428571428571427
W4310251148->W3040491562,W4310251148,W3040491562,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427,0.3,0.3,0.21428571428571427,0.21428571428571427
W3084177365->W2126626399,W3084177365,W2126626399,True,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.4166666666666667,0.3674999999999999,0.4166666666666667,0.15312499999999996,0.3674999999999999,0.15312499999999996,0.15312499999999996,0.4899999999999998,0.4899999999999998,0.2041666666666666,0.2041666666666666
W3195579788->W2126626399,W3195579788,W2126626399,True,grouped,Methodology,0.5,0.7,0.9,0.3674999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.35714285714285715,0.3674999999999999,0.35714285714285715,0.13124999999999995,0.3674999999999999,0.13124999999999995,0.13124999999999995,0.4899999999999998,0.4899999999999998,0.17499999999999993,0.17499999999999993
W4323644227->W2916829860,W4323644227,W2916829860,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.5555555555555556,0.3,0.5555555555555556,0.16666666666666666,0.3,0.16666666666666666,0.16666666666666666,0.3,0.3,0.16666666666666666,0.16666666666666666
W4226305897->W2126626399,W4226305897,W2126626399,True,high_confidence,Methodology,0.5,0.4,0.9,0.12,DeepSeek_target_aligned,0,1.0,1.0,0.38461538461538464,0.12,0.38461538461538464,0.046153846153846156,0.12,0.046153846153846156,0.046153846153846156,0.16,0.16,0.06153846153846154,0.06153846153846154
W4281293246->W2916829860,W4281293246,W2916829860,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W2123954539->W2156471581,W2123954539,W2156471581,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,0.5,0.625,0.3,0.625,0.1875,0.3,0.1875,0.09375,0.3,0.3,0.1875,0.1875
W4226305897->W2916829860,W4226305897,W2916829860,True,grouped,Methodology,0.5,0.7,0.9,0.3674999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.3674999999999999,0.7142857142857143,0.2624999999999999,0.3674999999999999,0.2624999999999999,0.2624999999999999,0.4899999999999998,0.4899999999999998,0.34999999999999987,0.34999999999999987
W4226305897->W2919782326,W4226305897,W2919782326,True,high_confidence,Discussion,0.0,0.8,0.9,0.224,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.224,0.7142857142857143,0.16,0.224,0.16,0.16,0.448,0.448,0.32,0.32
W4226305897->W2921968831,W4226305897,W2921968831,True,grouped,Introduction,0.4,0.5,0.6,0.0699999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.7142857142857143,0.0699999999999999,0.7142857142857143,0.049999999999999926,0.0699999999999999,0.049999999999999926,0.049999999999999926,0.09999999999999985,0.09999999999999985,0.07142857142857133,0.07142857142857133
W3008256197->W3209462287,W3008256197,W3209462287,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,1.0,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
W4360991875->W4243417153,W4360991875,W4243417153,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.38461538461538464,0.3,0.38461538461538464,0.11538461538461539,0.3,0.11538461538461539,0.11538461538461539,0.3,0.3,0.11538461538461539,0.11538461538461539
W4360991875->W3008256197,W4360991875,W3008256197,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.625,0.3,0.625,0.1875,0.3,0.1875,0.1875,0.3,0.3,0.1875,0.1875
W2180742472->W2327152018,W2180742472,W2327152018,False,,Other,0.0,0.0,,0.3,default_fallback,4,0.2,0.045454545454545456,1.0,0.3,1.0,0.3,0.06,0.06,0.013636363636363636,0.3,0.3,0.3,0.06
W3210061505->W2916829860,W3210061505,W2916829860,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427,0.3,0.3,0.21428571428571427,0.21428571428571427
W3210061505->W2919782326,W3210061505,W2919782326,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.21428571428571427,0.3,0.3,0.21428571428571427,0.21428571428571427
W4220901737->W2310916783,W4220901737,W2310916783,True,high_confidence,Introduction,0.5,0.7,0.9,0.147,DeepSeek_target_aligned,0,1.0,1.0,0.5,0.147,0.5,0.0735,0.147,0.0735,0.0735,0.19599999999999998,0.19599999999999998,0.09799999999999999,0.09799999999999999
W2011238498->W3111554765,W2011238498,W3111554765,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,1.0,1.0,0.3,1.0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
W2123954539->W2166180954,W2123954539,W2166180954,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,0.5,0.7142857142857143,0.3,0.7142857142857143,0.21428571428571427,0.3,0.21428571428571427,0.10714285714285714,0.3,0.3,0.21428571428571427,0.21428571428571427
W2123954539->W2011238498,W2123954539,W2011238498,False,,Other,0.0,0.0,,0.3,default_fallback,0,1.0,0.5,0.8333333333333334,0.3,0.8333333333333334,0.25,0.3,0.25,0.125,0.3,0.3,0.25,0.25
W4281293246->W4226305897,W4281293246,W4226305897,False,,Other,0.0,0.0,,0.3,default_fallback,2,0.3333333333333333,0.0625,0.8333333333333334,0.3,0.8333333333333334,0.25,0.09999999999999999,0.08333333333333333,0.015625,0.3,0.3,0.25,0.08333333333333333
W4210813858->W2734445852,W4210813858,W2734445852,True,high_confidence,Introduction,0.0,0.7,0.9,0.0979999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.5,0.0979999999999999,0.5,0.04899999999999995,0.0979999999999999,0.04899999999999995,0.04899999999999995,0.1959999999999998,0.1959999999999998,0.0979999999999999,0.0979999999999999
W4210813858->W2942073230,W4210813858,W2942073230,True,high_confidence,Methodology,0.5,0.7,0.9,0.3674999999999999,DeepSeek_target_aligned,0,1.0,1.0,0.625,0.3674999999999999,0.625,0.22968749999999993,0.3674999999999999,0.22968749999999993,0.22968749999999993,0.4899999999999998,0.4899999999999998,0.3062499999999999,0.3062499999999999
