Source_ID,Target_ID,Context_Text,LLM_Section,LLM_Sentiment,LLM_Relevance,Weight_Loc,Weight_Sent,Weight_Rel,Weight_Combined,Confidence,source_id,target_id,edge_id,alignment_status,reference_match_method,reference_match_score,num_mentions,use_filtered_semantic_score,filtered_weight_combined,filtered_q_mode
https://openalex.org/W4220901737,https://openalex.org/W2790400697,"VOLUME 10, 2022 S. W. Driessen et al.: Data Market Design: Systematic Literature Review [153] S. Driessen, D. Di Nucci, G. Monsieur, and W. J. van den Heuvel, ‘‘Auto mated test case generation for solidity smart contracts: The AGSolT approach and its evaluation,’’ 2021, pp. 1 15, arXiv:2102.08864. [154] M. C. Nguyen and H. S. Won, ‘‘Advanced multitenant Hadoop in smart open data platform,’’ in Proc. ACM Int. Conf. Proc. Ser., 2017, pp. 48 51. [155] F. Liang, W. Yu, D. An, Q. Yang, X. Fu, and W. Zhao, ‘‘",Method,0.0,0.2,1.0,0.5,0.04,0.02,0.8,W4220901737,W2790400697,W4220901737->W2790400697,ambiguous,title_exact,0.97,0,False,0.3,fallback_default
https://openalex.org/W2289113545,https://openalex.org/W1994174199,"h the Internet. Such devices can be sensors/actuators that are able to operate and transmit data without or with minimal human interven tion. IoT has great influence in many areas, and there have been many IoT applications implemented such as healthcare, transportation, logistics, and manufacturing [1]. However, the development of IoT is facing many challenges, especially for data management [2]. Due to the special characteristics of IoT systems and services (e.g., heterogeneous large scale architec ture, diverse and enormous data), traditional data manage ment approaches may become intractable,",Introduction,0.0,0.6,0.2,0.5,0.36,0.036,0.8,W2289113545,W1994174199,W2289113545->W1994174199,failed,pdf_missing,0.0,0,False,0.3,fallback_default
https://openalex.org/W2919782326,https://openalex.org/W2612128091,"We ﬁrst prove that any XM ∈ SM,t is a Markov quilt of Xt by Deﬁnition 2 and d separation. We next prove that for any Markov quilt XM ′ /∈SM,t, there exists XM ∈SM,t such that the upper bound of privacy loss over XM is no more than that over XM ′. Interested readers can refer to our technical report [22] for detailed proofs of Theorem 1 and Lemma 1. B. Privacy Compensation After quantifying the privacy loss ξt, we consider the second component of HORAE, namely the privacy compensation mechanism for the data owner. Just as [10], we ﬁrst introduce a nondecreasing contract function ω(ξt) between the d

... [另一次引用] ...

, but with a lower variance 1 n2 n i=1 vi. If the pricing function π(·) is arbitrage free, then the following conditional statement must hold: 1 n2 n i=1 vi ≤ v ⇒n i=1 π (XQ, vi) ≥π (XQ, v) . We further give Lemma 2 to thwart the above attack, and put its detailed proof into our technical report [22]. Lemma 2. For any arbitrage free pricing function π(Q) that depends on two independent parts XQ and v, it decreases not faster than 1/v. According to Lemma 2, we revise the basic pricing function π(Q) = ρ(Q) =  Xt∈XQ ρ(ξt). We recall that the valid pri vacy compensation function ρ(ξt) hinges on th

... [另一次引用] ...

privacy,” in Proc. of PODS, 2012, pp. 77 88. [20] S. Song, Y. Wang, and K. Chaudhuri, “Pufferﬁsh privacy mechanisms for correlated data,” in Proc. of SIGMOD, 2017, pp. 1291 1306. [21] C. Dwork, G. N. Rothblum, and S. P. Vadhan, “Boosting and differential privacy,” in Proc. of FOCS, 2010, pp. 51 60. [22] “Technical Report for HORAE,” https://www.dropbox.com/s/ dkx6a4c2vw901pe/, 2018. [23] M. Balcan, A. Blum, and Y. Mansour, “Item pricing for revenue maximization,” in Proc. of EC, 2008, pp. 50 59. [24] “ARAS Dataset,” https://www.cmpe.boun.edu.tr/aras/, 2013. [25] “Source Code for HORAE,” https://gi",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W2919782326,W2612128091,W2919782326->W2612128091,failed,no_reference_entries,0.0,0,False,0.3,fallback_default
https://openalex.org/W4377865288,https://openalex.org/W2910976764,"omputing researchers to explore potential implications of treating user activities as labor via simulations [10]. For example, Jones and Tonetti simulated how granting users rights to the data they produce and allowing the data to be used across firms can maximize social gains from the data economy [39]. Others have taken a step further and recommended establishing third party intermediaries that are analogous to labor unions to facilitate the relations between subgroups of users and technology companies [10, 42]. In a similar vein, practitioners have piloted applications and platforms that allow

... [另一次引用] ...

2016. Not at Home on the Range: Peer Production and the Urban/Rural Divide. In Proceedings of the 2016 CHI Con ference on Human Factors in Computing Systems (San Jose, California, USA) (CHI ’16). Association for Computing Machinery, New York, NY, USA, 13 25. https://doi.org/10.1145/2858036.2858123 [39] Charles I Jones and Christopher Tonetti. 2020.",Discussion,0.85,0.9,0.6,0.925,0.81,0.44955,0.9,W4377865288,W2910976764,W4377865288->W2910976764,grouped,title_exact,0.97,2,False,0.3,fallback_default
https://openalex.org/W4226305897,https://openalex.org/W2293940046,"ketplaces have only been commercialized in a few cases (such as Dawex, Data Intelligence Hub, and Advaneo) [4]. Commercialization of such marketplaces enables the creation of new products and services. It is especially beneﬁcial for organizations that do not have proprietary access to required data [6]. Moreover, commercialization can foster the integration of third party providers into data marketplaces, enabling them to enhance marketplace offerings by providing complementary products and services. This paper considers all data marketplace archetypes revealed by Fruhwirth, Rachinger, and Prlja

... [另一次引用] ...

kets with greater control vs. large markets with less control over data. Another topic is the exploration of stolen data markets that speciﬁcally discuss the processes and market forces that shape the relationship between involved actors and available products [101]. Finally, W. Thomas and Leiponen [6] and Oliveira, Lima and Lóscio [99] review data ecosystems in the literature and propose research agenda. Subsequently, the category of demographic aspects can be broadly deﬁned as the description distribution of speciﬁc actor properties, such as population. The topic discussed in this category cove",Discussion,0.5,0.7,0.6,0.75,0.4899999999999999,0.2204999999999999,0.85,W4226305897,W2293940046,W4226305897->W2293940046,high_confidence,title_exact,0.97,1,True,0.2204999999999999,keep_original
https://openalex.org/W3121615946,https://openalex.org/W2533772775,"massive amounts of data generated by car sharing service are collected by data owners. In practice, many car service providers, such as DiDi and MeiTuan, collect data (e.g., driving routes and user preferences) and take advantage of data analysis to improve their services for more economic beneﬁts [1]. We consider that the data collected by car sharing belongs to the car sharing company, who has the right to process and sell the collected data. Obviously, to facilitate the exchange of data effectively and securely, the design of a reliable data trading platform for both data owners and buyers is

... [另一次引用] ...

data pricing problem as a three layer Stackelberg game among data owner, service provider and data buyer. We apply backward induction to acquire the Stackelberg equilibrium. Both theoretical and numerical analysis have been conducted to evaluate the performance of the pricing mechanism. REFERENCES [1] Yuncheng Shen, Bing Guo, Yan Shen et al., “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.98,W3121615946,W2533772775,W3121615946->W2533772775,failed,no_reference_entries,0.0,0,False,0.3,fallback_default
https://openalex.org/W2514159439,https://openalex.org/W2045522464,"people and the mobility patterns of users based on investigating 3G net work access ﬁngerprints of over 280,000 users. In addition, other studies about the mobility of individual person have been conducted based on taxicab location logs [14], WiFi access ﬁngerprints [13], fusion of multiple sources [15], etc. Barab´asi [19], [21], [20], [22] studies the long term mobility of individuals based on a six months’ phone call record across 100k users. Besides human mobility, cellular dataset has also been utilized to enable many other study in human behaviours. Cici [3] studied urban ecology by investig

... [另一次引用] ...

. 267 279. [13] M. Kim, D. Kotz, and S. Kim, “Extracting a mobility model from real user traces,” in Proc. IEEE INFOCOM, 2006, pp. 1 13. [14] R. Ganti, M. Srivatsa, A. Ranganathan, and J. Han, “Inferring human mobility patterns from taxicab location traces,” in Proc. ACM UbiComp, 2013, pp. 459 468. [15] D. Zhang, J. Huang, Y. Li, F. Zhang, C. Xu, and T. He, “Explor ing human mobility with multi source data at extremely large metropolitan scales,” in Proc. ACM MOBICOM, 2014, pp. 201 212. [16] H. Wang, F. Xu, Yong Li, P. Zhang, D. Jin, “Understanding Mobile Trafﬁc",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W2514159439,W2045522464,W2514159439->W2045522464,failed,failed,0.6020743919885551,1,False,0.3,fallback_default
https://openalex.org/W2934375453,https://openalex.org/W2743929098,"In this paper, we propose a personal data market pricing model based on privacy level, which allows the data market to compensate data publishers with different privacy attitudes and provide subscription services for data consumers to maximize their profits. The main contributions of this paper are summarized as follows: • We propose a fair privacy compensation mechanism. From the perspective of data publishers, they can be compensated according to their privacy attitudes. From the perspective of data market, their operating costs are effectively controlled. • We present a nonlinear mathematical model that describes the relationship between consumer self-selection behavior and privacy-aware data utility. • We developed a bi-level programming [9,10] model to maximize the profit of the data market. The data market collects personal data from privacy-aware people and provides subscription services to data consumers. Maximize profits through optimization of subscription fees and privacy levels.",Method,0.85,0.75,1.0,0.925,0.5625,0.5203125000000001,0.9,W2934375453,W2743929098,W2934375453->W2743929098,failed,pdf_missing,0.0,0,False,0.3,fallback_default
https://openalex.org/W3195579788,https://openalex.org/W2473283431,"7. ACM, pp 63 80. https://doi.org/10.1145/3033274.3085126 69. Liu Y, Chen Y (2017) Sequential peer prediction: learning to elicit effort using posted prices. In: Singh SP, Markovitch S (eds) Proceedings of the thirty ﬁrst AAAI conference on artiﬁcial intelligence, February 4 9, 2017, San Francisco, California, USA. AAAI Press, pp 607 613. http://aaai.org/ocs/index.php/ AAAI/AAAI17/paper/view/14970 70. Louis C (2020) Roundup of machine learning forecasts and market estimates, 2020. Forbes. https:// www.forbes.com/sites/louiscolumbus/2020/01/19/roundup of machine learning forecasts and market estimates 2020. Accessed 28 Jun 2021 71. Luong NC, Hoang DT, Wang P, Niyato D, Kim DI, Han Z (2016)",Introduction,0.0,0.2,0.2,0.5,0.04,0.004,0.5,W3195579788,W2473283431,W3195579788->W2473283431,failed,failed,0.4823776223776224,3,False,0.3,fallback_default
https://openalex.org/W3195579788,https://openalex.org/W2612128091,"he arbiter is operated by a monopoly data seller to sell the single seller’s data products. In literature, sell side marketplaces are considered by pricing models of both general data sets [43] and speciﬁc types of data products, such as XML documents [108] and data queries on a relational database [29]. A buy side marketplace [120], as shown in Fig. 2c, has multiple data providers and a single consumer/data buyer. In a buy side marketplace, the arbiter is operated by the single data buyer for purchasing data products from providers. Buy side marketplaces are considered in many existing studies [2

... [另一次引用] ...

a query, an arbitrage free pricing function should be monotone and subadditive with respect to the amount of informationrevealedbyaskingthequery.Severalexamplesofarbitrage freepricingfunctions are presented, including the weighted coverage function and the Shannon entropy function. Deep and Koutris [29] later implement the theoretical framework [28] into a real time pricing system,",Method,0.8,0.9,1.0,0.9,0.81,0.7290000000000001,0.9,W3195579788,W2612128091,W3195579788->W2612128091,high_confidence,title_exact,0.97,6,True,0.7290000000000001,keep_original
https://openalex.org/W3195579788,https://openalex.org/W2743929098,"n J, Arik SÖ, Pﬁster T (2020) Data valuation using reinforcement learning. In: Proceedings of the 37th international conference on machine learning, ICML 2020, 13 18 July 2020, virtual event, PMLR, proceedings of machine learning research, vol 119, pp 10842 10851. http://proceedings.mlr.press/v119/ yoon20a.html 117. Yu H, Zhang M (2017)",Method,0.5,0.7,1.0,0.75,0.4899999999999999,0.3674999999999999,0.85,W3195579788,W2743929098,W3195579788->W2743929098,high_confidence,title_exact,0.97,3,True,0.3674999999999999,keep_original
https://openalex.org/W3195579788,https://openalex.org/W2765365501,"l maximum tolerable privacy loss ϵi. They ﬁrst show that the accuracy of query answers is proportional to the total amount of purchased privacy. Under the assumption that the distributions of privacy costs of all individuals are public, they design a variant of Bayesian optimal knapsack procurement [33], which maximizes the expected total purchased privacy under the constraint of a data buyer’s expected budget. The authors solve the problem by adopting the algorithm in [33]. The noisy query answer is generated using personalized differential privacy [54], which guarantees ϵi differential privacy f

... [另一次引用] ...

distributions of privacy costs of all individuals are public, they design a variant of Bayesian optimal knapsack procurement [33], which maximizes the expected total purchased privacy under the constraint of a data buyer’s expected budget. The authors solve the problem by adopting the algorithm in [33]. The noisy query answer is generated using personalized differential privacy [54], which guarantees ϵi differential privacy for each selected individual i. The models proposed by Dandekar et al. [21, 38] may be attacked by arbitrage. Li et al. [62] consider the situation where a data buyer has a va",Method,0.8,0.9,1.0,0.9,0.81,0.7290000000000001,0.9,W3195579788,W2765365501,W3195579788->W2765365501,grouped,title_exact,0.97,2,False,0.3,fallback_default
https://openalex.org/W3195579788,https://openalex.org/W2790400697,"FOCOM 2013, Turin, Italy, April 14 19, 2013. IEEE, pp 1402 1410. https://doi.org/10. 1109/INFCOM.2013.6566934 61. Leyton Brown K, Shoham Y (2008) Essentials of game theory: a concise multidisciplinary introduction. Synthesis lectures on artiﬁcial intelligence and machine learning. Morgan & Claypool Publishers, San Rafael. https://doi.org/10.2200/S00108ED1V01Y200802AIM003 62. Li C, Li DY, Miklau G, Suciu D (2013) A theory of pricing private data. In: Tan W, Guerrini G, Catania B, Gounaris A (eds) Joint 2013 EDBT/ICDT conferences, ICDT ’13 proceedings, Genoa, Italy, March 18 22, 2013. ACM, pp 33 44. https://doi.org/10.1145/2448496.2448502 63. Liang F, Yu W, An D, Yang Q, Fu X, Zhao W (2018)",Introduction,0.0,0.2,0.2,0.5,0.04,0.004,0.8,W3195579788,W2790400697,W3195579788->W2790400697,grouped,title_exact,0.97,1,False,0.3,fallback_default
https://openalex.org/W3195579788,https://openalex.org/W3084177365,"he performance of pricing models are largely dismissed in detailed analysis. Therefore, as suggested by Fernandez et al. [34], a simulation platform that can simulate different behaviors of market participants should be developed. The platform can help us study the advantages and limitations of pricing models in target environments, and choose the best one to deploy. References 1. Agarwal A, Dahleh MA, Sarkar T (2019) A marketplace for data: an algorithmic solution. In: Karlin A, Immorlica N, Johari R (eds) Proceedings of the 2019 ACM conference on economics and computation, EC 2019, Phoenix, AZ, USA, June 24 28, 2019. ACM, pp 701 726. https://doi.org/10.1145/3328526. 3329589 2. Appen (2022) Appen. https://appe

... [另一次引用] ...

erent behaviors of market participants should be developed. The platform can help us study the advantages and limitations of pricing models in target environments, and choose the best one to deploy. References 1. Agarwal A, Dahleh MA, Sarkar T (2019) A marketplace for data: an algorithmic solution. In: Karlin A, Immorlica N, Johari R (eds) Proceedings of the 2019 ACM conference on economics and computation, EC 2019, Phoenix, AZ, USA, June 24 28, 2019. ACM, pp 701 726. https://doi.org/10.1145/3328526. 3329589 2. Appen (2022) Appen. https://appen.com. Accessed 04 Jan 2022 3. Arora S, Hazan E, Kale S (2012) The multiplicative weights update method: a meta algo

... [另一次引用] ...

1) Computational aspects of cooperative game theory. Synthesis lectures on artiﬁcial intelligence and machine learning. Morgan & Claypool Publishers, San Rafael. https://doi.org/10.2200/S00355ED1V01Y201107AIM016 15. Chaudhuri K, Monteleoni C, Sarwate AD (2011) Differentially private empirical risk minimization. J Mach Learn Res 12:1069 1109 16. Chawla S, Deep S, Koutris P, Teng Y (2019) Revenue maximization for query pricing. Proc VLDB Endow 13(1):1 14. https://doi.org/10.14778/3357377.3357378 17. Chen L, Koutris P, Kumar A (2019) Towards model based pricing for machine learning in a data mar ketplace. In: Boncz PA, Manegold S, Ailamaki A, Deshpande A, Kraska T (eds) Proceedings",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W3195579788,W3084177365,W3195579788->W3084177365,grouped,title_exact,0.97,8,False,0.3,fallback_default
https://openalex.org/W3084177365,https://openalex.org/W2010653253,"pricing functions. Unfortunately, only selection views and conjunctive queries without self joins are tractable. They present polynomial time algorithms for chain queries and cyclic queries. Technically, the core idea in the view and query based pricing framework is query determinacy [157], [158], [180]. A query Q is said to be determined by a set of views V if the answer to Q can be completely derived from the views. Query determinacy enables the feasibility of arbitrage detec tion. If V determines Q, then arbitrage happens if and only if the price of V is cheaper than that of Q. Koutris et al. [

... [另一次引用] ...

. 71, no. 3, pp. 381 392, 1981. [178] A. Roth, “Technical perspective: Pricing information (and its implications),” Commun. ACM, vol. 60, no. 12, p. 78, Nov. 2017. [179] F. Schomm, F. Stahl, and G. Vossen, “Marketplaces for data: An initial survey,” SIGMOD Rec., vol. 42, no. 1, pp. 15 26, May 2013. [180] L. Segouﬁn and V. Vianu, “Views and queries: Determinacy and rewriting,” in Proceedings of the Twenty Fourth ACM SIGMOD SIGACT SIGART Symposium on Principles of Database Systems, ser. PODS’05. New York, NY, USA: Association for Computing Machinery, 2005, pp. 49 60. [181] S. Sen, C. Joe Wong, S. Ha,",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.92,W3084177365,W2010653253,W3084177365->W2010653253,high_confidence,title_exact,0.97,1,True,0.7492500000000001,keep_original
https://openalex.org/W3084177365,https://openalex.org/W2168402580,"pricing functions. Unfortunately, only selection views and conjunctive queries without self joins are tractable. They present polynomial time algorithms for chain queries and cyclic queries. Technically, the core idea in the view and query based pricing framework is query determinacy [157], [158], [180]. A query Q is said to be determined by a set of views V if the answer to Q can be completely derived from the views. Query determinacy enables the feasibility of arbitrage detec tion. If V determines Q, then arbitrage happens if and only if the price of V is cheaper than that of Q. Koutris et al. [",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W3084177365,W2168402580,W3084177365->W2168402580,high_confidence,title_exact,0.97,3,True,0.7492500000000001,keep_original
https://openalex.org/W3084177365,https://openalex.org/W2293940046,"pricing functions. Unfortunately, only selection views and conjunctive queries without self joins are tractable. They present polynomial time algorithms for chain queries and cyclic queries. Technically, the core idea in the view and query based pricing framework is query determinacy [157], [158], [180]. A query Q is said to be determined by a set of views V if the answer to Q can be completely derived from the views. Query determinacy enables the feasibility of arbitrage detec tion. If V determines Q, then arbitrage happens if and only if the price of V is cheaper than that of Q. Koutris et al. [",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W3084177365,W2293940046,W3084177365->W2293940046,high_confidence,title_exact,0.97,3,True,0.7492500000000001,keep_original
https://openalex.org/W3084177365,https://openalex.org/W2734426755,"auction mechanisms when the standard assumptions do not hold. Another group of studies, such as [22], [43], [53], [80], conduct empirical studies to under stand bidding behavior and statics. Last and latest, deep learning approaches are used to develop auction strategies in sponsored search [175], [222]. 4.3.3 Auctions on Digital Products with Unlimited Supplies One unique feature of digital products is that the replication costs are very low and thus may have almost unlimited supply. Products of unlimited supplies lead to new chal lenges and opportunities to auction mechanism design. For example,

... [另一次引用] ...

ring, vol. 112, pp. 1 10, 2017. [220] M. Zhang and F. Beltran, “A survey of data pricing methods,” SSRN, April 2020. [221] X. M. Zhang and F. Zhu, “Group size and incentives to contribute: A natural experiment at chinese wikipedia,” American Economic Review, vol. 101, no. 4, pp. 1601 15, June 2011. [222] J. Zhao, G. Qiu, Z. Guan, W. Zhao, and X. He, “Deep rein forcement learning for sponsored search real time bidding,” in Proceedings of the 24th ACM SIGKDD International Conference on Knowledge Discovery and Data Mining, ser. KDD’18. New York, NY, USA: Association for Computing Machinery, 2018, pp.",Method,0.0,0.6,1.0,0.5,0.36,0.18,0.8,W3084177365,W2734426755,W3084177365->W2734426755,high_confidence,title_exact,0.97,1,True,0.18,keep_original
https://openalex.org/W3084177365,https://openalex.org/W2743929098,"egy. Last, in the freemium model, users can use basic products or services for free and pay for premium functions or services. Recently, machine learning, particularly deep learn ing [94], becomes disruptive in many applications, such as computer vision [139], [201] and natural language process ing [218]. In most situations, powerful deep models heavily rely on large amounts of training data [156]. Monetization of data and machine learning models built on data through markets gains stronger and stronger interests from industry. Speciﬁc to data as an economic good and data pricing as a monetization

... [另一次引用] ...

rket Com petition on Search Advertising,” Journal of Interactive Marketing, vol. 30, no. C, pp. 46 55, 2015. [217] J. Yoon, S. Arik, and T. Pﬁster, “Data valuation using reinforce ment learning,” in Proceedings of the International Conference on Machine Learning 1 pre proceedings (ICML 2020), 2020. [218] T. Young, D. Hazarika, S. Poria, and E. Cambria, “Recent trends in deep learning based natural language processing [review article],” IEEE Computational Intelligence Magazine, vol. 13, no. 3, pp. 55 75, 2018. [219] H. Yu and M. Zhang, “",Method,0.5,0.7,1.0,0.75,0.4899999999999999,0.3674999999999999,0.85,W3084177365,W2743929098,W3084177365->W2743929098,high_confidence,title_exact,0.97,1,True,0.3674999999999999,keep_original
https://openalex.org/W3084177365,https://openalex.org/W2765365501,"ess useful when online marketplaces become mature [66]. The low tracking costs and the consequences, such as price discrimination, lead to serious concerns on privacy [4]. As to be discussed later in this article, whether privacy should be treated as goods and how privacy is priced are investigated [74], [163]. Moreover, privacy regulation and the impact on welfare are important topics, though they are far beyond the scope of this survey. As a byproduct of low tracking costs, the costs of ver ifying identity and reputation of producers and users of information goods are dramatically lower than tho

... [另一次引用] ...

information and information exchange, which are what information goods about. As explained in Section 2.1.5, due to the low tracking costs of information goods, it is easier to collect data about user privacy [4]. Whether privacy should be treated as goods and how privacy is priced are investigated [74], [163]. It is highly desirable to preserve privacy in marketplaces of information goods. In general, transactions in a mar ketplace may disclose privacy of various parties in many different ways. First, privacy of buyers is highly vulnerable. Their identities, the location and time of purchases, sp

... [另一次引用] ...

e budget constraint. The method by Ghosh and Roth [87] may not work well when the costs and the data are correlated. For example, a store with more customer trafﬁc may request a higher cost in using the data. Correspondingly, reporting the cost may reveal the privacy of the store. Fleischer and Lyu [74] tackle the scenario where costs are correlated with data and propose a posted price like mechanism. Given a set of data sellers categorized into different types and the associated distributions of costs, the mechanism offers each user a contract with the expected payment corresponding to the type.",Discussion,0.8,0.9,0.6,0.9,0.81,0.4374,0.9,W3084177365,W2765365501,W3084177365->W2765365501,high_confidence,title_exact,0.97,2,True,0.4374,keep_original
https://openalex.org/W3084177365,https://openalex.org/W2790400697,"users. They also design post hoc ﬁnes in pricing query bundles that can help to reduce loss due to privacy leakage by adversarial buyers. They provide a fast approximation algorithm to compute the contracts. A data owner has to decide a tradeoff between pri vacy and data utility. Li and Raghunathan [135] design an economics based incentive compatible mechanism for a data owner to price and disseminate private data. Speciﬁ cally, let two part tariff pricing function R(s, x) = αs + βsx be the price for x amount of data at sensitivity level s, where αs and βs are the ﬁxed and variable price factors, r

... [另一次引用] ...

abase Syst., vol. 39, no. 4, Dec. 2015. [134] C. Li and G. Miklau, “Pricing aggregate queries in a data mar ketplace,” in Proceedings of the 15th International Workshop on the Web and Databases 2012, WebDB 2012, Scottsdale, AZ, USA, May 20, 2012, Z. G. Ives and Y. Velegrakis, Eds., 2012, pp. 19 24. [135] X. B. Li and S. Raghunathan, “Pricing and disseminating cus tomer data with privacy awareness,” Decision Support Systems, vol. 59, pp. 63 73, 2014. [136] F. Liang, W. Yu, D. An, Q. Yang, X. Fu, and W. Zhao, “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W3084177365,W2790400697,W3084177365->W2790400697,high_confidence,title_exact,0.97,2,True,0.7492500000000001,keep_original
https://openalex.org/W3084177365,https://openalex.org/W2974598553,"ation functions. This result allows great convenience in practice, that is, setting a uniform price for all products. It is easier to price a bundle of a larger number of products, since the law of large numbers allows to predict customers’ valuations more accurately for a larger bundle of products [2]. Orthogonal to bundling, subscription is to price the in teractions between customers and a platform over a period of time. Subscribing customers are in general heterogeneous in both usage rate and value of products. On the one hand, customers with higher usage rates may prefer subscribing to large

... [另一次引用] ...

ly of data, data products and data services, and explore corresponding dynamic pricing. REFERENCES [1] M. Aazam and E. Huh, “Broker as a service (baas) pricing and resource estimation model,” in 2014 IEEE 6th International Conference on Cloud Computing Technology and Science, Dec 2014, pp. 463 468. [2] T. Abdallah, “On the beneﬁt (or cost) of large scale bundling,” Production and Operations Management, vol. 28, no. 4, pp. 955 969, 2019. [3] D. Acemoglu, A. Makhdoumi, A. Malekian, and A. Ozdaglar, “",Method,0.65,0.8,1.0,0.825,0.6400000000000001,0.528,0.9,W3084177365,W2974598553,W3084177365->W2974598553,failed,failed,0.3776742479823918,1,False,0.3,fallback_default
https://openalex.org/W3121615946,https://openalex.org/W2790400697,"hina (Grant No. 61701230, 61801215), Natural Science Foundation of Jiangsu Province (Grant No. BK20170805). centralized frameworks may bring potential unreliable issues, such as data loss, tampering data illegally or the leakage of user privacy. To address this issue, we apply blockchain technology [2] in the car sharing data market. Blockchain is distinguished by its characteristics of tamper proof, traceability and public accessibility, in which the consensus mechanism ensures synchronization. To this end, we design a consortium blockchain network to create a P2P trading market and en hance the

... [另一次引用] ...

Stackelberg equilibrium. Both theoretical and numerical analysis have been conducted to evaluate the performance of the pricing mechanism. REFERENCES [1] Yuncheng Shen, Bing Guo, Yan Shen et al., “A pricing model for big personal data,” Tsinghua Sci. Technol., vol. 21, no. 5, pp. 482 490, Oct 2016. [2] S. Nakamoto et al., “Bitcoin: A peer to peer electronic cash system,” 2008. [3] M. Abu Alsheikh, D. Niyato, D. Leong et al., “Privacy management and optimal pricing in people centric sensing,” IEEE J. Sel. Areas Commun., vol. 35, no. 4, pp. 906 920, April 2017. [4] F. Liang, W. Yu, D. An, Q. Yang,",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W3121615946,W2790400697,W3121615946->W2790400697,failed,no_reference_entries,0.0,0,False,0.3,fallback_default
https://openalex.org/W2790400697,https://openalex.org/W2765365501,"hm pricing algorithm and Time Dependent Pricing based on Transition Rules (TDP TR) pricing algorithm) Collect the usage of a certain dataset Use machine learning TDP KNN algorithm) to collect and analyze the usage of some datasets and calculate the future usage expectation, and then, price the data [82] Monopoly Economic Based Pricing Genetic algorithm Design an assessment methods for exist data product and obtain its multi dimensionality and dimensions Create a data pricing tow level programming model depends on the quality and the proﬁt, and using genetic algorithm solves the model [83] Strong c

... [另一次引用] ...

gestion,” Recent Advances in Networking, vol. 1, pp. 221 274, 2013. [81] Y. C. Tsai, Y. D. Cheng, C. W. Wu, Y. T. Lai, W. H. Hu, J. Y. Jeng, and Y. C. Tseng, “Time dependent smart data pricing based on machine learning,” in Canadian Conference on Artiﬁcial Intelligence. Springer, 2017, pp. 103 108. [82] H. Yu and M. Zhang, “Data pricing strategy based on data quality,” Computers & Industrial Engineering, vol. 112, pp. 1 10, 2017. [83] S. A. Fricker and Y. V. Maksimov, “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.95,W2790400697,W2765365501,W2790400697->W2765365501,high_confidence,title_exact,0.97,1,True,0.7492500000000001,keep_original
https://openalex.org/W3040491562,https://openalex.org/W2533772775,"warded with cryptocurrency upon successful service provisioning to the users. The proposed model is successful in achieving secure service provisioning to users. However, the incentive mechanism is not efﬁcient, as it relied only the reputation values. C. PRICING SCHEMES FOR DATA SHARING Authors in [28] deﬁned that how big data can be priced fairly and reasonably. They proposed",Method,0.5,0.7,1.0,0.75,0.4899999999999999,0.3674999999999999,0.85,W3040491562,W2533772775,W3040491562->W2533772775,failed,pdf_missing,0.0,0,False,0.3,fallback_default
https://openalex.org/W2790400697,https://openalex.org/W2743929098,"Strong competition Economic Based Pricing and Auction Based Pricing Economic based schemes and Bargaining game Calculate the cost and build economic model Build the economic model to analyze and calculate the cost of a certain datasets, and then, use Bargaining game to conﬁrm price of the datasets [81] Oligopoly Economic Based Pricing Statistics and Machine learning (Time Dependent Pricing based on K Nearest Neighbors (TDP KNN) algorithm pricing algorithm and Time Dependent Pricing based on Transition Rules (TDP TR) pricing algorithm) Collect the usage of a certain dataset Use machine learning TD

... [另一次引用] ...

ig data and Internet of Things (IoT),” in Communications (ICC), 2016 IEEE International Conference on. IEEE, 2016, pp. 1 6. [80] S. Sen, C. Joe Wong, S. Ha, and M. Chiang, “Smart Data pricing (SDP): Economic solutions to network congestion,” Recent Advances in Networking, vol. 1, pp. 221 274, 2013. [81] Y. C. Tsai, Y. D. Cheng, C. W. Wu, Y. T. Lai, W. H. Hu, J. Y. Jeng, and Y. C. Tseng, “Time dependent smart data pricing based on machine learning,” in Canadian Conference on Artiﬁcial Intelligence. Springer, 2017, pp. 103 108. [82] H. Yu and M. Zhang, “",Method,0.85,0.9,1.0,0.925,0.81,0.7492500000000001,0.9,W2790400697,W2743929098,W2790400697->W2743929098,high_confidence,title_exact,0.97,1,True,0.7492500000000001,keep_original
